@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'user amber fantastic news we will reunite with barbara and jenelle on november 21st when teen mom 2 premiere'
positive,'watch english vinglish'
positive,'rondo should be glad the all star game host in dc with those galaxy foam on'
positive,'i hope i can get a ticket to the d concert in belgium you order them till saturday pfff :s'
positive,'controversy aside the 2 game show on tv for super sunday be great spectacles bestleagueintheworld'
positive,'nikon prostaff wait to get it on and shoot tomorrow pic twitter com 9z3dqmhu'
negative,'have never have such poor customer service at user before what happen ( user store w 2 others ) URL'
negative,'this do not well after charge all night my user iphone 4 have 25 battery after only 3hr off charger with call light use'
negative,'toi israel admit 1988 kill of arafat \'s deputy : israel for the first time on thursday admit responsibility URL'
negative,'update microsoft ms 078 critical : vulnerability in net framework and microsoft silverlight could allow r url'
negative,'great time to be a family microsoft advertising enrage me again URL'
positive,'application be due this friday november 2 let this video of yes prep senior sign day inspire you as URL'
negative,'lol super awkward if its hella foggy at rim tomorrow and the game suppose to be on tv lol uhhhh where \'s the ball lol'
positive,'rt tutte anche se non li vedremo non costa niente welcometoitalyonedirection i love you guy'
negative,'ghost rider : spirit of vengeance be a lose cause you have nowhere to go but up after the 1st movie and then you decide to dig a hole'
negative,'rt user user user iphones r 2 expensive most w htc galaxy customer loyalty w phone comp'
negative,'halloween may be the second worst holiday right after valentine \'s day'
positive,'user user beca user choc0lat3 user t073 user go boro may the force be with you from the 1st second to the last'
negative,'user do you know if sony be prepping anything special for the vita \'s one year anniversary'
positive,'the 10th annual colossal castle contest have begin : the colossal castle contest be one of the long run l URL'
negative,'i \'m go to be so lose at cypress tomorrow'
negative,'rt user i better be able to see my rt \'s tomorrow twitter and tell that lil blue ass bird and fat ass over capacity whale to'
negative,'the brits be punish us for american release always be late across the pond skyfall to come out on november 9th damnyou'
positive,'the new nexus look good ui feel a bit confusing but i guess android user be ok with that now try it happy google android nexusprime'
negative,'i have be seriously slack with my mandarin study these past few month blame microsoft and cisco studyingwhilstmotivated'
negative,'if apple come out with gaming console ( ala xbox 360 ) that blow the player out of water microsoft and sony would be in trouble'
positive,'user boo hiss user wuhu when will my berry power technology actually work'
positive,'sweet ice cream sandwich rt user google android 4 0 ice cream sandwich officially detail google ic URL'
negative,'be microsoft just another evil corporation beware when it come to buy a windows pc URL'
positive,'february th be a nice time to release it its the week of the grammys too album sell that week'
negative,'user not disappoint at all if he leave now before his stock fall any further z'
positive,'twitter teamo♥ chao'
negative,'microsoft windows medium centre gui fail majorfail'
negative,'houston we have a problem my ipad have be restore for 12 hours after instal user ios5 this not right'
negative,'user be you come to nz tonight or tomorrow morning waaa im so confused ) :'
positive,'be tell we be 10 days ahead of work have result in one be rather bored roll on the weekend'
negative,'bofh excuse 447 : accord to microsoft it \'s by design ifollowback instantly'
negative,'user hawkins your lie'
negative,'user have be on the phone with user and user pretty much ever since then really annoy'
positive,'but fb still suck amp ; twitter beat it anyday'
negative,'where be my iphone USER'
positive,'better gallery app to be include with android 4 0 as well google android ic'
positive,'eli man best 4th quarter qb in the game'
positive,'they be hereee i \'m so envy those who just meet them at the klia especially who take picture w nick j :( tomorrow be my turn'
negative,'user next wednesday go to the disney one chance avril will go to the universal night wimp'
positive,'user cards app notify me the card i not arrive at local post office and should be deliver today sunday truly be magic'
negative,'my body be exhaust i walk from 79th and jeffery to the not i accidentally sit on dead fish to 55th and king dr and back'
negative,'whitecap vs the mighty robbie keane and la galaxy this thursday 7:30 fuck training hit up user grill'
negative,'this thursday night football game suck but go chief i just not_to see hot head river explode on the sideline tonight'
negative,'cheat manc bastard'
negative,'nooooo they delay the knicks and net game until monday'
negative,'user ps user be cloudy user tech not_very techy'
positive,'an emotionally not through mindfulness find out how with user in san fran in dec url pls rt'
negative,'a third of those kill in pakistan by us drone be civilian they like us not to i forget they \'re a nuclear state too'
negative,'sledgehammer maybe rt user office blues drink rt user microsoft fail notresponding for fcucks sake URL'
negative,'theo walcott be still shit watch rafa and johnny deal with him on saturday'
negative,'i hate microsoft not _'
positive,'rt user i \'m over people bitch about the iphone4s i think it \'s the smart phone i \'ve ever have and i \'m very happy :'
negative,'two of my oscar die today not why i guess they stand it out till november 6th'
negative,'1st free edom take away not your size of soft drink 2nd religious freedom for catholic next obama come for you'
positive,'the lugo saxa years user user rt USER you never know rt user any chance ( not ) URL'
positive,'not_everyone have the same image of sexy there be plenty of men out there who may think i \'m build like ray lewis wit a weave oh well'
positive,'yo i \'m excite for royal rumble might book that monday off work so i can watch it'
negative,'gop have set the bar very low with a 4th cycle promote a grossly un american idea : potus as elect autocrat civics'
negative,'now really google how hypocritical be this url analytics'
negative,'fran say not very congenial to the medium in his early years age perhaps betrayal by medium may be part of his rift with medium'
positive,'maybe not_the most not to browse but fun : google release an infinite digital bookcase url by user'
positive,'pretty big deal from samsung and google def wait to get my hands on the galaxynexus and ic'
positive,'user be the station up and run i need gas bad everyone be out'
negative,'2nd night parker have be on it boy oh boy'
positive,'and then on tuesday wednesday its champion league match day 4 i think or it might be 5 im not_sure wooooo hooooo'
positive,'i love this so much thank you user URL'
negative,'spain summons argentine ambassador in oil dispute spain warn argentina on friday it risk become an url'
negative,'nick diaz say he would fight gsp tomorrow if the ufc ask except you know they not you \'re suspend'
negative,'echo : sex offender be warn he may face jail over offence URL dorset'
positive,'best answer to beckett \'s stall tactics zobrist line an rbi single off his glove tie at 1 ray have yet to make an out'
negative,'fucking part time fan where be you at boro away on saturday'
positive,'if you \'re an october baby then happy valentine \'s day to your folks they have an annual memory'
positive,'ok im off twitter for the night til tomorrow bomb squad enjoy ur night love you much'
negative,'bummer that user icloud syncs on windows only w outlook ( thunderbird ) ie ( not_firefox chrome ) sadmac'
negative,'migraine since saturday a blood vessel burst yesterday in the eye where it \'s locate any more and i \'ll be rock a marie colvin eyepatch'
negative,'user ios5 on iphone2 cause camera apperature dilation problem freeze'
positive,'so i be use my work pc ( never ever ) to get a feel for it ; it have the worst speaker ever USER you have spoil me imamac'
positive,'wildcat madness tomorrow community pep rally bell game hope to see you all there'
negative,'google be gonna need to do better than this to beat io android icecreamsandwich google URL'
negative,'dmdk party lead by actor vijayakanth may not for a long time under the shrewd politics of jayalalithaa URL'
positive,'mango show microsoft still have the taste for smartphone success URL'
positive,'i need a hookup stop tease me google URL i not_the new nexus'
positive,'love the introduction of the google galaxy nexus ice cream sandwich really look forward to my new phone android ic nexus google'
positive,'i do user user user do you guy not_to go see the new denzel washington movie tomorrow'
negative,'big mix up people channing tatum be not it \'s just anthonee bercik autograph tomorrow'
negative,'user user they be then user happen and snatch siri so they could be douchebags and say \'it \'s ours \''
positive,'happy valentine \'s day artemis you remember come on what kind of jerk would i be if i forget valentine \'s day for the 5th year in a row'
negative,'my thought on the rnc letters to secretary of state raising s about vote machine w evidence to back it up : URL'
negative,'should \'not_have watch the grey last night because walk down a dark driveway when the sun decide to play hookie be not_a good time'
negative,'if ade be play up when he have not season have be injure and with defoe inform he need to go imo that attitude want at spur'
positive,'what i love about google it always show me that be not_the only retarded person on this planet when be search for stupid things happy'
negative,'retweets section of my twitter not not_been work for 17 hours be everyone else have this problem rt rts'
positive,'first time list to red : do this diva think she \'s avril lavigne 2nd 54th time : stop listen'
negative,'and on tuesday harry redknapp distance himself from the job follow speculation he be plan talks with the club'
negative,'how have i miss that today be national margarita day kinda not with ash wednesday'
negative,'the nfl area in nike town on oxford street in london have now be move to the nd floor user user pic twitter com qz53ehho'
negative,'pricey knock him out pricey pricey knock him out'
negative,'microsoft lync crash issue on mac os x 10 7 2 fix URL'
positive,'i have be blow away by technological innovation microsoft should do more marketing'
positive,'anyone wanna go see shedseven at boro on 14th december 17 50 each let me know i really not_to go'
negative,'notable to watch the enrile documentary but i \'ve a sense he yet again ) not_like tomorrow \'s inq editorial'
positive,'watch sunday \'s harry and paul good it be too well observe and fearsomely dry'
positive,'user be go to be at boy and girl club to clean tomorrow at 10am they tell us to bring boot and glove all be welcome'
positive,'just write a great song with mitch daniel really look forward to perform it with him on thursday happy'
negative,'user user user the desktop app be wack though'
positive,'that \'s not an exaggeration and at midnight we not_to wal mart to buy the da vinci code which be amazing of course'
negative,'user wow user just crush your dream'
negative,'so i hear my old crush be go to the bell game tomorrow and wanna talk wtf :o weird'
positive,'thank you USER for your innovation exhibit a : guy play with facetime instead of watch game at sport bar URL'
negative,'microsoft take 6 month to recruit everson and 9 month to lose her to faceboook via adweek URL'
positive,'well google \'s icecreamsandwich and new accompany phone be as usual neat but nothing ground break'
positive,'i just realize that the reason i get into twitter be ios5 thanks USER'
negative,'centre suffer from \'policy paralysis \' allege jayalalithaa : jayalalithaa on tuesday charge the upa go URL news'
negative,'what \'s wrong with siri today USER'
negative,'so let me get this straight microsoft make windows phone microsoft own skype but there \'s not_skype app for windows phone'
positive,'enjoy the flotus today in fl user u r not put glad i vote saturday obama2012 duval pic twitter com 0szz0xm7'
positive,'my mom just texted me remind me that grammys birthday tomorrow how could i ever forget biggestdayoftheyear'
negative,'wait for a phone call off the head of joseph wright but i might have to go back to benedict tomorrow :( godhelpme'
negative,'sigh user store seem stump what to do about my catastrophically bad battery life after upgrade to ios5'
negative,'what be go on with all my user product first my ipad freeze ( still be freeze ) and then my iphone turn on techietroubles'
positive,'user la lettura would you be up for full day of movie at mine on thursday happy so far tarzan and the notebook be on the list happy'
positive,'michael jackson radio may be one of the softest stations but get damn have some good jam'
negative,'user user why not_you play nice and let me use hdmi from ipad pretty lame'
negative,'rt user so apparently user put mb cap on your sm with the new update 25mb storage before it tell you your inbox be full w'
positive,'google have finally unveil the much await android os ice cream sandwich it sure look good URL'
positive,'rt user thanks to samsung and google i \'m now crave for some ice cream sandwich icecreamsandwich google samsung'
positive,'android google device frame generator update for galaxy nexus your screenshots just get pretty url dhilipsiva'
positive,'user forhippies hell yea lmfaoo see you tomorrow asia baby ( ;'
positive,'my mom bday be in 26 days omg :0 what should i get her sagittarius'
negative,'smash yet another iphone screen when be user gonna make the phone more durable tired of fix it myself'
negative,'and i never have a good time i sit by my bedside with papers poetry about estella greatexpectations'
negative,'i be go to move to siberia last wednesday now i have to siberia have move here it \'s bloody freezing heatingtime'
positive,'go go go ice cream sandwich developer android sdk r be live user google'
positive,'user im so excite for when you come to northern light on the 27th it will probably make my life'
negative,'office blues drink rt user microsoft fail notresponding for fcucks sake URL'
positive,'user do user just ditch twitter for sleep weirdo twitter gt sleep'
negative,'google cloud service blackout threaten cloud user : during a 30 day period in august and september for url tcn'
positive,'forget siri there be still not_beating speech command on user url wp7 mango tellme microsoft siri'
negative,'head back to greenville on monday ugh why training be in columbia im tire of go to freakn greenville'
negative,'police raid activist home for ‘criminal’ post on facebook china not_ – wales URL user'
negative,'danica patrick let her temper get the best of her sunday and knock herself out of nascar race URL'
negative,'speak of king cake the 1st time my mom have some she eat the baby get stick in her throat and she have to get to the doc to get it out'
positive,'photo : fab find jason wu satin scarlet clutch at off 5th whoop whoop ( take with instagram ) URL'
negative,'good morning asia i not_to see pic of you all with your new truth be tell part 1 eps tweet me a pic i may rt you happy truthbetoldpart1'
negative,'and the new season opener be against the dallas star on thursday oct 25 you probably not ticket yet call me cynical'
negative,'stupid fucking twitter twitterapp give me my damn mention noowwwwww ugh drawlin as always tmw promoallday followlimitisgay to'
positive,'sophia grace and rosie : we know one of your song the sun come down na na na na user URL'
positive,'build a website get a google website free url'
negative,'laker fan should take it as a sign that they get beat by the sacramento king twice in the preaseason and their starter play the 4th'
positive,'everyone talks about eli man be the best in the 4th qtr jay cutler have the best qbr rating in 4th qtr in the nfl getsome dabears'
positive,'bj penn vs nick diaz replay on fueltv i \'d pay to watch it a 2nd time'
negative,'tomorrow october 25 il divo be present in the valence forum here in venezuela and i \'m going hahaha'
positive,'one of my best 8th grader kory be excite after his touchdown today he do the victor cruz lol pic twitter com tqorfrxb'
positive,'microsoft word works on my computer again yessss'
positive,'piss easy job analysing on motd2 they just repeat what gary neville say on super sunday'
negative,'user watch the trayvon episode i record the martin be incredibly strong i be so sorry for their loss may god bless them rip tm'
positive,'user 11 i really do hope they finish the trade by tuesday or wednesday gagner be a real solid player and could help the sabre'
positive,'the future of information : innovator from google microsoft twitter nov 14 18 info registration at url umd'
positive,'user by far the best ipod and first time iphone ever good job guy'
negative,'may be late to the nc thing i honestly not_the foggiest where the central library be happy'
negative,'how apple eclipse microsoft url by user business user'
negative,'i speak too soon flight just cancel look like i \'m strand in calgary i \'ll try again tomorrow be eek i hope i make it iycsask'
positive,'men get mad at each other fight and get over it woman get mad and will hold a grudge that last forever'
negative,'wait for item to copy in itunes after everything do copy go on and on and on come on user what the hell'
negative,'ic introduce facial recognition to unlock phone however the demo not as plan url google goof up android'
positive,'han mon dieu le remix de i be the best dans dream high 2 je meurs happydd'
negative,'twitter timeline and mention up the shit :('
negative,'how can you hate on yolo please tell me how live your 2nd time be'
negative,'for be the inventor of the computer mouse — why be it that user have never make one that be not_a complete piece of fucking shit'
positive,'rt user dear google i not_the galaxy nexus now please send it to me by email or something i know you have the technology'
negative,'sandy if you have ruin my chance to see mars on monday i will go buck wild'
positive,'microsoft bing be the new king of search tip google search URL'
positive,'USER you get me i \'m now invest macbook pro next year time to get on sell more of my android gear'
positive,'with carriker out golston injure expect baker to get more time at not_with cofield slide out to end baker can play de as well tho'
negative,'so disappointed with the movie ghost rider : spirit of vengeance so not than the 1st ghost rider movie'
positive,'gutted about bellamy and smith but we sign fulham player on loan until december nd and see him on youtube he look good'
positive,'user thanks for fix this url'
positive,'procrastinate i need to get ready for the 6th district chicago police rally against violence chi town cheer will be perform king dr'
negative,'seriously all of you people be dumb say that all of the school in cny be go to be close tomorrow'
positive,'omg i love the da vinci code that be such an awesome book'
negative,'i would much prefer it if vermaelen play at cb and be the player mark van persie he know his more than anyone else'
negative,'user your service experience be really fucking slip ( except for cute eyelash batting girlies ) ( USER store ) URL'
positive,'black history fact : marsalis be the 1st and only artist to win both classical and jazz grammy award in one year and to repeat the next yr'
positive,'google icecreamsandwich totally blow apple ishit away'
negative,'if user ten like coloccini be liken to bobby moore he will hate mon claim mcclean and johnson \'class \' safc nufc'
negative,'love user download 4 hours and i pad now wonky ripstevejobs thenonsensepersists neednewipadguide fatfuckingchance'
positive,'this go way too fast :o its be already a year that i saw avril lavigne in concert 3 october 25 2011 one of the best day of my life happy'
positive,'tomorrow walmart target walgreens cvs kroger whoever i \'m come for that discount candy be ready for it ; )'
positive,'i sing an avril lavigne song for the show in the 5th grade i love her so much'
negative,'be the sound of compliments that sound more like obituary microsoft'
positive,'yahoo up 4 sale again yrs back microsoft almost buy it now glad it not_this could b deal of the year that not_happen'
negative,'monta elli commit his 1st foul he \'s cold with 2 miss ft a foul and a miss to start q3 buck trail bull 70 60 mid q3'
negative,'its not_that i \'m a gsp fan i just hate nick diaz wait for february'
negative,'i still not degrassi from friday what be i do with my life apparently not'
positive,'user david guetta be come to fort canning at 11 october :3 omg omg omg :3 will b go happy'
negative,'user itunes be the worst program ever for such a great phone you make some awful software'
positive,'with j davlar 11th main rival be team poland hopefully we an make it a successful end to a tough week of training tomorrow'
positive,'pretty good thursday night with user if only river would stop suck so bad user stadium URL'
negative,'omg mali music be go to be in philly tomorrow at the liacouras center perform at the kingsmen tour i \'m so sad'
negative,'microsoft dynamics nav be a cesspit extreme consultingware to be avoid'
positive,'spirit friday fill the hall with school colors and enjoy a dress down day not yoga pants or flip flops backless shoes you be poland'
positive,'like sweet you happy valentine day ( when it \'s july ) i \'ll meet you at the shop every tuesday'
positive,'just catch the last few minutes of user nots track endymion on user great track to get ready for work with its my friday'
positive,'sorry apple google and samsung just make you look bad android be king'
negative,'dear user why do all my pdfs and epub file disappear from ibooks in my iphone post ios5 upgrade this hurt 3gs needsomethingtoread'
positive,'microsoft store offer up free windows phone 7 devices microsoft microsoftstores URL'
negative,'microsoft just buy skype officially so how \'s the future of skype on any other devices operate system :('
negative,'holy drunk wine johnny walker and beer be not_a great combo esp on a thursday night to many emotion too much sadness call it a night'
negative,'rugby tonight and it \'s like freeze omg i may die'
negative,'apple ceo \'extremely sorry \' for problem with new map : source : url sunday september 30 URL'
positive,'hello from dublin tomorrow we \'re play at the button factory onstage at 9 but if you come for user jp at 8 you regret it'
negative,'fuck halloween fuck thanksgiving fuck my birthday fuck christmas the new year valentine st patrick \'s april fool fuck all of that'
positive,'apparently tomorrow be nation kiss day lady you \'re more than welcome to stop by'
positive,'call all marketing executive in houston sign up for google training URL i wait to be there for the week'
negative,'9 now on my second full charge of the day piss user'
negative,'david guetta \'s play with alesso at fort canning 8th oct only not hear alesso leh'
positive,'just register as an user developer here \'s hope i can actually do it any help greatly appreciate'
positive,'video : google wallet see the wow effect URL'
positive,'rugby be a great winter sport for gaa lady look to keep up there fitness come along friday to kilkenny rfc at 7 to try it out'
negative,'lead off : marathon on net knicks off which one not in nyc post sandy url'
positive,'love the hair style from friday \'s jason wu nyfw show we \'re give you the step by step to recreate the look URL'
positive,'damn i would totally buy the sun for this user future of news again : free hawkeye lego with murdoch \'s sun URL'
negative,'mark martin by far the most unluckiest nascar driver of all time nd 5 times in point the heartbreaking 07 daytona 500'
negative,'clarence thomas must have design the new osx lion toss decade of workflow standard user bring back “save as autosavesucks'
negative,'user ios5 gm on ipad1 be very slow wash better on beta 8 solve this problem or give me the ipad2'
negative,'rt user dear google samsung learn some presentation 101 first please'
positive,'user since you \'re in asia good morning xo wait for november 11 happy'
positive,'just do spartacus 2 0 and sauna imma be sore tomorrow but so worth it'
positive,'maybe apple could use some of it \'s billion to do some good in the world oh wait that \'s what microsoft do'
negative,'wtf user 64 page for the new terms conditions when u update ur apps from the itunes store do u really think we \'ll read em really'
positive,'safe and sound at flibs we \'ll be all over the dock tomorrow'
positive,'every thursday i fall more and more in love with maya rudolph'
negative,'also user not_forget user stop close the app store after each bloody purchase'
positive,'user love the new io upgrade for the iphone'
negative,'i not_believe my cold be come back stress and sugar be kill my immune system'
negative,'nothing say \'fuck you \' to super rugby than when ep king get relegate tomorrow i \'m wait'
negative,'i not_to celebrate thanksgiving :( seem like an amazing holiday'
positive,'i must admit user have make me a very happy camper i have text tone now lol ring tone : makemeproud drakes vers text tone : nicki \'s'
negative,'i just not_to use this not_to thank user for exist and stuff'
positive,'one more picture of the services provide in the cloud i be in love with microsoft url'
positive,'user liam payne saturday i buy my ticket for the tmhtour in belgium i \'m so happy'
negative,'this be the 1st halloween my kid not trick or treat kinda sad they be too old for it now cuz i URL'
positive,'user i \'m pretty excited to have wolters on my team happy'
positive,'i think i should work for melaleucathewellnesscompany probably the best company to work for oh and google'
positive,'that be a good one commercial ) microsoft'
positive,'google finally all search for log in user will be on http URL'
negative,'i hate you user for send toledo oh user any user for user even after i pre order'
negative,'if user do resolve the siri network issue they will need to rename a great product to sorri who else be have issue'
negative,'team rita oh you fancy huh 2nd place trophy eatin\' at the blackwell 2nd place trophy eatin\' at the blackwell oh you fancy huh'
negative,'terrible customer service at los gatos user why do i have to pay 199 for a bad home button on my iphone'
positive,'ios5 update submit to user thanks for all the support'
positive,'dear google i not_the galaxy nexus now please send it to me by email or something i know you have the technology'
positive,'user well you win congrats my week of sleep work to your friend u have mccurdiansfoughtfortheiridol'
negative,'rt user user user user both of them be bs how do u tell me go between a certain time only and the muh fuh be close'
positive,'kendrick perkins lead the league for the 4th year in a row in spm scowl per minute ) literally laugh out loud'
negative,'lmfao die omg stop user jacob7 : fuk demi slutty ass let my manz david corey through ”'
negative,'microsoft lync crash issue on mac os x 10 7 2 fix URL'
negative,'samsung seek iphone 4s ban in japan and australia war intensify with injunction seek against user URL'
negative,'do you just tell me lucas scott leaf in the 6th season of tree hill with peyton to travel the wolrd youjustruinedmylife fuckyou'
negative,'url german federal nots get a bigbrother gov spy on its people microsoft \'s bit bite windows be target'
negative,'oh and happy halloween halloween pumpkin awesome pic twitter com 4up8o5qq'
negative,'i not my kit and nc be tomorrow my frame of mind right now be just leaveityeah'
positive,'me personally not_see grammy playing afl again still 28 but i think he \'ll turn to something else now best of luck with what may be next'
positive,'rt USER another great james stewart story in today \'s ny times about importance of architecture in user retail success URL'
negative,'friday night knicks vs heat if you not_watching the game wit me not with me lb i be engage like a mf knicksnation teammelo'
negative,'it \'s ridiculous how sony actually still not how much the ticket cost they go on sale tomorrow do you have a brain'
negative,'relax on forbath just have a text and try to get confirmation until conformation come cundiff still the kicker'
positive,'google ic look awesome wait til it get port over to my evo face unlock android google'
positive,'today ( july 28th \'12 ) be milk chocolate day bring it on milkchocolateday URL'
negative,'if jacob tweet one more time tonight i \'m beat his ass in school tomorrow dontbethatguy'
negative,'anyway sorry for these random tweet about the finder unfollow for the night i \'ll be back to normal sport stuff tomorrow'
positive,'3000th tweet dedicate to andy carroll and west ham start to the season now continue it with wigan on saturday'
negative,'fail on the face recognition working google samsung'
negative,'time for james harden ( 34 point ) to step aside and let jeremy lin takeover the 4th linsanity sarcasm'
positive,'all this talk about about how good icecreamsandwich look be make me hungry google omnomnomnom'
negative,'noel gallagher : musician be fucking idiot yeah brian may he \'s an idiot an idiot who just so happen to be a professor'
positive,'jr get select to the pro bowl team and the season not yet one more game saturday than playoff'
positive,'i like a user video URL anonymous remember remember the 5th of november'
positive,'text from my dad : you like charles dickens 1 ) obvs look at my amazon wish list ( too late for sunday ) 2 ) why th surprise'
negative,'just like to take this not_to appreciate how fucking loud the perth crowd at user be tonight not_imagine it get better'
negative,'ouch microsoft azure fail URL'
negative,'user user most of mine be go too recover after i save them b4 i upgrade my iphone soooo piss'
negative,'carmine lupretazzi'
negative,'man twitter be gettin bore'
positive,'hope to look fit tomorrow on the jeremy kyle show itvfashion'
positive,'twitter happy'
negative,'interview at kfc tomorrow how the fuck i \'m go to understand a single work say idek i hardly understand the interview set up'
negative,'golf capsule : nick watney miss a chance for a 59 on sunday in his cimb classic victory closing with a course URL'
positive,'despite my late flight out of lga i have arrive in time to snrk on the debate thanks delta prssa'
negative,'user new twitter pic be ? ? in ny right now so get user leperaxo and let \'s chill soon'
negative,'think chelsea should appeal for torres \' red card let sturridge play tomorrow it \'s the carling cup not_pl'
negative,'user when be you home how \'s the holiday x'
positive,'have to read charles dickens for homework may be the greatest thing ever'
positive,'romney \'s great line about trickle down not coin by gov mitch daniel as early as january mitt use good source'
negative,'the new mars song be wicked it sound like a cross between the police and michael jackson i may or may play it 14 times day'
negative,'hey user now i have ios5 my iphone not song that be on compilation album under the artist \'s name whaddupwitdat'
negative,'madison wipe your black line off it \'s like ash wednesday you wipe that shit off'
positive,'last night \'s dream be ace but it \'ll never happen not not_to see spector :( ('
negative,'rt user retweets section of my twitter not not_been work for 17 hours be everyone else have this problem rt rts'
negative,'acta on choo get throw out at 2b with 1 out and down by 2 in 9th you have give the tie run a chance to come to the plate'
positive,'sag for life : stacey april gabriel irieapril mrandmrscheek happy wedding day gabe user star ballroom URL'
negative,'i \'m go and actually meet channing tatum tomorrow it \'s all set up suck my dick twitter'
positive,'every thursday i go to jesse black in casselberry fl just for these girl URL'
positive,'new galaxy nexus : app improvement gmail offline search of last 30 days nexus samsung google android bit ly nejbye'
negative,'rt user twitter be fuck up'
positive,'watch the woman in black for the 9th time hahaha'
negative,'user see this leak 2013 kit pic twitter com 3y5koa3i'
positive,'draw peterson be untouchable not check out these movie photo before you watch on sun at 7 6c : url'
positive,'me too rt user exciting day it \'s ice cream sandwich day ; ) google android'
positive,'not_been on this twitter shit in a while man here because look like aboutthatlife be haven hella fun on twitter'
positive,'user than apologize to user ; )'
positive,'our se member the alresford community choir to share the stage with brit award win user on sep 15 user how exciting'
negative,'this nigga user just hit a full court one hand shoot with brook lopez smh 21st birthday shit'
positive,'dear twitter i have miss you promise i \'ll keep in touch more often'
positive,'user i love the and now it be look to china : apple funds sweatshops there while gates funds a foundation apple microsoft'
negative,'most of you idiot not know about your team and call yourself supporter read and learn talk to older fan'
negative,'i guess knicks heat be on for now pretty clear that tomorrow \'s game going to happen'
positive,'lol david letterman re : hang crane in nyc so what they \'re gonna do tomorrow be get user near it to make it stick upright amazing'
negative,'my schedule be 2 busy 2 spend unquality time with user user 2 recover iphone again the mo \' mobile i get the mo \' immobile i be sync not _'
positive,'crack that whip'
positive,'user follow user and meet her on november 26 she deserve to meet you crew justin she \'ll be at the bell center at 4'
positive,'google \'s nexus really i wanna it now awesome'
negative,'bad news gibbs for saturday unless we play tv5 at lb we have lose before it \'s start santos be a liability and will be cut to shred'
positive,'hey parent do you know about the free tool from microsoft that help keep your kid safe online live family safety URL'
negative,'twitter show my fuckin retweets bitch'
negative,'1st 5 star review colour of lemon set off like a bullet train with the gruesome murder of one of sowerbutt \'s own'
positive,'dress rehearsal for 11th night the apollo theatre shaftesbury ave be so not_from shakespeare globe so intimate t shout'
positive,'da vinci code be awesome and sound more probable to me than half the crap fr'
negative,'user USER you know the issue they have with dst and alarm happy'
negative,'we always get push out to ss4 with ben sheppard could be worse could be thursday night with colin murray afc'
positive,'watch the vow for the 1st time i 3 it already cry 3 times'
positive,'i know it \'s in january but i wait for the royal rumble wwe'
positive,'rt USER you can literally go back and forth between facebook twitter text and email all do technology be too good'
negative,'microsoft licensing process be annoy'
negative,'las vega be my 3rd home and i \'ll be there after the election but the wynn just lose my business after the bogus obama comment'
positive,'rt user android 4 0 ice cream sandwich be here with a google nexus in new avtar url android google nexus bigmama'
positive,'beam me up microsoft microsoft have holodesk research project : url'
negative,'now she post that she saw donghae and yesung and they wave at them someone put me out of this misery'
negative,'finally saw the galaxy foam in person on saturday let \'s just say smmfh ugly ass shoes'
positive,'porto be even more amazing as the sun set url'
negative,'apple eclipse microsoft URL'
positive,'sushis rafa on the tv best way to end this sunday vamos happy'
positive,'apple \'s increase skeumorphism the wood and leather effects tim cook can scott forstall url not_more dodgy effects'
negative,'ipad in perpetual restore loop after try to upgrade to ios5 :( user sux without steve'
positive,'love the hair style from friday \'s jason wu new york fashion week show we \'re give you the step by step to url'
positive,'love how i skip every category of the nta \'s besides the soap not_give half a fuck if everything else not the air tomorrow'
negative,'twitter suck for have a follow limit'
positive,'harry redknapp 2nd favourite at 7 4 to be next blackburn boss venkys please make this happen makeredknapparover'
negative,'any chance user will release good headphone that not_blast music outside the ear iphone ipod its quite obnoxious'
negative,'watch the vow for the 5th time and i \'m still tear what \'s wrong with this movie it \'s tooo omg i not'
negative,'i really hate that user let you hide the newsstand app or move it into a folder it serve purpose for me'
negative,'USER the tour date get update fox theatre on the 24th or the 26th i not_not_to fuck this up'
positive,'bad girl club : mexico be so official now mean most of the girl go off on each other i wait until monday d'
negative,'1st time i drive stick ever i kinda lie to the salesman at ab honda that i can drive standard and take the 5 speed manual for a testdrive'
positive,'nice drive charger river and romo face alot of same criticism from medium romo have the nd best passer rating in nfl history ignorance'
negative,'mommy be leave on sunday say shit like i know she be leavin but she not when'
negative,'i \'ve be on tv a few times now still wait for the call from itv about dance on ice though start to think i may be too famous'
negative,'dear user why you gotta go change the way lt input type number gt ; be handle out of the blue'
negative,'to play temple run to watch himym season 8 orrrrr to sleep in readiness for tomorrow \'s morning interview decision be hard to make :('
positive,'kick off your weekend with service ev \'s get on the bus trip to the boy girl club be friday from 3 6 hope to see you there happy'
negative,'this be the first time i \'ve be unhappy with any user product disappoint and the internet seem as confuse as i be right now'
negative,'somehow eyeshadow smear to the center of my forehead i look like a not_of ash wed and i pull out chunk of eyelash : fuck'
negative,'only people with names begin with \'a \' be get mail this week ( a la microsoft )'
negative,'well user seem 2b screw iphone 4 resellars they still have 4s yet be promise similar 2 ma bell \'s monopolistic prctices'
negative,'user the sun do rise in the same constellation as your zodiac anymore there have be a shift astrology be a myth'
positive,'» rt user question bro rt user should i get dis iphone or a evo 3d'
negative,'user yea i pre order through user and they sorry too just like at t'
positive,'skip user shopping spree be a huge mistake i could spend a month in that store smellsfordays neednewknives hellyaa'
