@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'mang i tell da vinci code suck'
negative,'man i hate da vinci code'
negative,'school i not latin club da vinci code suck'
negative,'da vinci code suck majorly'
negative,'da vinci code suck major ass'
negative,'i hate da vinci code'
negative,'da vinci code kinda suck time'
negative,'da vinci code suck talk definately not'
negative,'da vinci code suck'
negative,'i hear da vinci code suck compare book'
negative,'da vinci code suck'
negative,'da vinci code suck lah'
negative,'da vinci code suck'
negative,'rofls yeah i hate da vinci code'
negative,'i hear da vinci code suck pretty hard bad i ron howard'
negative,'i google music url da vinci code suck'
negative,'da vinci code movie suck'
negative,'im kinda sad da vinci code suck'
negative,'da vinci code suck'
negative,'a lot fun song a sing da vinci code suck'
negative,'lucky i hate da vinci code refusing read long public reaction place \'s a movie'
negative,'i \'ve x men times da vinci code royally suck'
negative,'da vinci code suck ass'
negative,'da vinci code suck a hoover'
negative,'da vinci code movie suck ass'
negative,'da vinci code suck da vinci code suck da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck imo'
negative,'da vinci code suck'
negative,'i not mood shop yesterday da vinci code suck ass'
negative,'quick update smoke a week consume meat a week da vinci code suck love place broke'
negative,'da vinci code suck story idea interesting'
negative,'da vinci code suck'
negative,'i \'m not_gonna lie da vinci code suck'
negative,'da vinci code suck ass'
negative,'da vinci code suck ass a movie'
negative,'da vinci code suck ass'
negative,'hate da vinci code sucky'
negative,'luck i attempt crack motherfucker tonite da vinci code suck ball poseidon suck ball hooray memoir a geisha'
negative,'da vinci code suck night great'
negative,'i hear da vinci code suck'
negative,'i hear da vinci code majorly suck'
negative,'i a hold kelsey not_to oceanwalk da vinci code kinda suck not_and bad food johnny rocket'
negative,'dad bless heart i hate da vinci code link article think i enjoy author hate da vinci code'
negative,'da vinci code suck ass'
negative,'da vinci code suck'
negative,'read review draw conclusion i hate da vinci code true'
negative,'i \'m happy da vinci code suck'
negative,'news da vinci code suck symantec sue microsoft'
negative,'read review draw conclusion i hate da vinci code true'
negative,'i hear da vinci code suck'
negative,'word street da vinci code apparently suck'
negative,'i hear da vinci code suck a movie'
negative,'apparently da vinci code suck'
negative,'i hear da vinci code suck'
negative,'i hate da vinci code touch book'
negative,'da vinci code kinda stink'
negative,'i a christian i absolutely hate da vinci code'
negative,'apparently da vinci code suck'
negative,'i hate da vinci code'
negative,'i \'ve hear da vinci code kinda suck'
negative,'i hear da vinci code suck'
negative,'hey i hear da vinci code suck butt'
negative,'i \'s kind a delayed reaction ban da vinci code suck bean big time'
negative,'da vinci code movie suck'
negative,'da vinci code kinda suck u guy watch omen muahahaahahah'
negative,'absolutely hate da vinci code'
negative,'da vinci code suck'
negative,'weeeellllllll da vinci code suck i i read book therefor'
negative,'da vinci code suck'
negative,'i frakking hate da vinci code'
negative,'yeah medium da vinci code suck'
negative,'thirdly da vinci code suck'
negative,'post add save da vinci code suck majorly'
negative,'da vinci code suck'
negative,'da vinci code suck ball'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'friday hang kelsie not_and da vinci code suck'
negative,'combine opinion review gary gin zen da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck'
negative,'da vinci code suck big time'
negative,'da vinci code leave leave b a suck'
negative,'da vinci code suck let'
negative,'i hear da vinci code suck soo 2 5 star'
negative,'da vinci code suck'
negative,'da vinci code suck'
