@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
positive,'i just_adverb realize_verb that the reason_noun i get_verb into twitter_noun be_verb ios5 thanks_noun USER'
negative,'centre_noun suffer_verb from \'policy_adjective paralysis_noun \' allege_verb jayalalithaa_adjective jayalalithaa_noun on tuesday_noun charge_verb the upa_noun go_verb URL_adjective news_noun'
negative,'what \'s wrong_adjective with siri_noun today_noun USER'
negative,'so_adverb let_verb me get_verb this straight_adjective microsoft_adjective make_noun windows_noun phone_noun microsoft_adjective own_verb skype_noun but there \'s_verb not_adverb skype_noun app for windows_noun phone_noun'
positive,'enjoy_verb the flotus_noun today_noun in fl_adjective user_noun u_noun r_noun brilliant_adjective simply_adverb put_verb glad_adjective i vote_verb saturday_noun obama2012 duval_adjective pic_noun twitter_noun com_noun 0szz0xm7'
positive,'my mom_noun just_adverb texted_verb me remind_verb me that grammys_noun birthday_noun tomorrow_noun how could i ever_adverb forget_verb biggestdayoftheyear_adjective'
negative,'wait_verb for a phone_noun call_noun off the head_noun of joseph_noun wright_noun but i_noun might have_verb to go_verb back_adverb to benedict_noun tomorrow_noun SADSMILEY_noun godhelpme'
negative,'sigh_noun user_noun store_noun seem_verb stump_verb what to do_verb about my catastrophically_adverb bad_adjective battery_noun life_noun after upgrade_verb to ios5_verb'
negative,'what be_verb go_verb on with all my user_noun product_noun first_adverb my ipad_noun freeze_verb still_adverb be_verb freeze_verb and then_adverb my iphone_noun not_adverb turn_verb on techietroubles_noun'
positive,'user_noun la lettura_noun would you be_verb up_adverb for full_adjective day_noun of movie_noun at mine_noun on thursday HAPPYSMILEY_noun so_adverb far_adverb tarzan_noun and the notebook_noun be_verb on the list_noun HAPPYSMILEY'
positive,'michael_noun jackson_noun radio_noun may be_verb one of the softest_noun stations_noun but get_verb damn_adverb have_verb some good_adjective jam_noun'
negative,'user_noun user_noun why not_adverb you play_verb nice_adjective and let_verb me use_verb hdmi_noun from ipad_noun pretty_adverb lame_adjective'
negative,'rt_noun user_noun so apparently_adverb user_noun put_verb mb_adjective cap_noun on your sm_noun with the new_adjective update_noun 25mb_adjective storage_noun before it tell_verb you your inbox_noun be_verb full_adjective w_noun'
positive,'google_noun have_verb finally_adverb unveil_verb the much_adjective await_verb android os_noun ice_noun cream_noun sandwich_noun it sure_adjective look_verb good_adjective URL'
positive,'rt_noun user_noun thanks_noun to samsung_adjective and google_adjective i_noun \'m_verb now_adverb crave_verb for some ice_noun cream_noun sandwich_noun icecreamsandwich google_adjective samsung_noun'
positive,'android google_adjective device_noun frame_noun generator_noun update_verb for galaxy_noun nexus your screenshots_noun just_adverb get_verb pretty_adjective url_noun dhilipsiva_noun'
positive,'user_noun forhippies_noun hell_noun yea_noun lmfaoo_adverb see_verb you tomorrow_noun asia baby_noun HAPPYSMILEY'
positive,'my mom_noun bday_noun be_verb in 26 days_noun omg_noun 0 what should i get_verb her sagittarius'
negative,'smash_verb yet_adverb another iphone_noun screen_noun when be_verb user_noun gonna_noun make_verb the phone_noun more_adverb durable_adjective tired_adjective of fix_verb it myself'
negative,'and i_noun never_adverb have_verb a good_adjective time_noun i sit_verb by my bedside_noun with papers_noun poetry_noun about estella_noun greatexpectations_noun'
negative,'i be_verb go_verb to move_verb to siberia last_adjective wednesday_noun now_adverb i_verb not_adverb have_verb to siberia_noun have_verb move_verb here_adverb it \'s_verb bloody_adjective freezing_noun heatingtime_noun'
positive,'go_verb go_verb go_verb ice_noun cream_noun sandwich_noun developer_noun android sdk_noun r_noun be_verb live_adjective user_noun google_noun'
positive,'user_noun im so_adverb excite_verb for when you come_verb to northern_adjective light_noun on the 27th_adjective it will probably_adverb make_verb my life_noun'
negative,'office_noun blues_noun drink_verb rt_adjective user_noun microsoft_adjective fail_verb notresponding_verb for fcucks_noun sake_noun URL'
positive,'user_noun do_verb user_noun just_adverb ditch_noun twitter_noun for sleep_noun weirdo twitter_verb gt_adjective sleep_noun'
negative,'google_adjective cloud_noun service_noun blackout_noun threaten_verb cloud_noun user_noun during a 30 day_noun period_noun in august_noun and september_noun for url_noun tcn'
positive,'forget_verb siri_noun there be_verb still_adverb not_adverb beat_verb speech_noun command_verb on user_noun url_noun wp7_verb mango_noun tellme_noun microsoft_adjective siri_noun'
negative,'head_verb back_adverb to greenville_noun on monday_noun ugh why not_adverb training_noun be_verb in columbia_noun im_noun tire_verb of go_verb to freakn_verb greenville_noun'
negative,'police_noun raid_noun activist_noun home_noun for ‘criminal’ post_noun on facebook_noun china_noun not_adverb –_adjective wales_noun URL user_noun'
negative,'danica_noun patrick_noun let_verb her temper_noun get_verb the best_adjective of her sunday_noun and knock_verb herself out of nascar_noun race_noun URL'
negative,'speak_verb of king_noun cake_noun the 1st_adjective time_noun my mom_noun have_verb some she eat_verb the baby_noun get_verb stick_verb in her throat_noun and she have_verb to get_verb to the doc_noun to get_verb it out'
positive,'photo_noun fab_noun find_verb jason_noun wu_noun satin_verb scarlet_adjective clutch_noun at off 5th_adjective whoop_noun whoop_noun take_verb with instagram_noun URL'
negative,'good_adjective morning_noun asia i want_verb to see_verb pic_noun of you all with your new_adjective truth_noun be_verb tell_verb part_noun 1 eps_verb tweet me a pic_noun i_noun may rt_verb you HAPPYSMILEY_noun truthbetoldpart1'
negative,'and the new_adjective season_noun opener_noun be_verb against the dallas_noun star_noun on thursday oct_noun 25 you probably_adverb not_adverb buy_verb ticket_noun yet_adverb call_verb me cynical_adjective'
negative,'stupid_adjective fucking_adjective twitter_noun twitterapp_verb give_verb me my damn_verb mention_verb nooww_adjective ugh_adjective drawlin_noun as always_adverb tmw_adjective promoallday_noun followlimitisgay_noun to'
positive,'sophia_noun grace_noun and rosie_noun we know_verb one of your song_noun the sun_noun come_verb down na na_verb na na user_noun URL'
positive,'not_adverb build_verb a website_noun get_verb a google_adjective website_adjective free_adjective url_noun'
negative,'laker_noun fan_noun should take_verb it as a sign_noun that they get_verb beat_noun by the sacramento_verb king_noun twice_adverb in the preaseason_noun and their starter_noun play_verb the 4th_adjective'
positive,'everyone_noun talks_noun about eli_noun man_verb be_verb the best_adjective in the 4th_adjective qtr_noun jay_noun cutler_noun have_verb the best_adjective qbr_noun rating_noun in 4th_adjective qtr_noun in the nfl_adjective getsome_noun dabears_noun'
positive,'bj_noun penn_noun vs nick_noun diaz_noun replay_noun on fueltv_noun i \'d pay_verb to watch_verb it a 2nd_adjective time_noun'
negative,'tomorrow_noun october 25 il_adjective divo_noun be_verb present_verb in the valence_noun forum_noun here_adverb in venezuela_noun and i_noun \'m_verb not_adverb go_verb hahaha_noun'
positive,'one of my best_adjective 8th_adjective grader_noun kory_noun be_verb excite_verb after his touchdown_noun today_noun he do_verb the victor_noun cruz_noun lol_noun pic_noun twitter_noun com_noun tqorfrxb_noun'
positive,'microsoft_adjective word_noun works_noun on my computer_noun again_adverb yess'
positive,'piss_noun easy_adjective job_noun analysing_noun on motd2_noun they just_adverb repeat_verb what gary_noun neville_noun say_verb on super_adjective sunday_noun'
negative,'user_noun watch_verb the trayvon_noun episode_noun i record_verb the martin_noun be_verb incredibly_adverb strong_adjective i_noun be_verb so_adverb sorry_adjective for their loss_noun may god_noun bless_verb them rip_verb tm'
positive,'user_noun 11 i_noun really_adverb do_verb hope_noun they finish_verb the trade_noun by tuesday_adjective or wednesday_adjective gagner_noun be_verb a real_adjective solid_adjective player_noun and could help_verb the sabre_noun'
positive,'the future_noun of information_noun innovator_noun from google_adjective microsoft_adjective twitter_noun nov_noun 14 18 info_noun registration_noun at url_noun umd'
positive,'user_noun by far_adverb the best_adjective ipod_noun and first_adjective time_noun iphone_noun ever_adverb good_adjective job_noun guy_noun'
negative,'may be_verb late_adjective to the nc_noun thing_noun i_verb honestly_adverb not_adverb the foggiest_noun where the central_adjective library_noun be_verb HAPPYSMILEY_noun'
negative,'how apple_noun eclipse_verb microsoft_adjective url_noun by user_noun business_noun user_noun'
negative,'i speak_verb too_adverb soon_adverb flight_noun just_adverb cancel_verb look_noun like i \'m_verb strand_verb in calgary_adjective i_noun \'ll try_verb again_adverb tomorrow_adverb be_verb eek_noun i hope_noun i_noun make_verb it iycsask_verb'
positive,'men_noun get_verb mad_adjective at each other_adjective fight_noun and get_verb over it woman_noun get_verb mad_adjective and will hold_verb a grudge_noun that last_verb forever_adverb'
negative,'wait_verb for item_noun to copy_verb in itunes_noun after everything_noun do_verb copy_noun go_verb on and on and on come_verb on user_noun what the hell_noun'
negative,'ic_noun introduce_verb facial_adjective recognition_noun to unlock_verb phone_noun however_adverb the demo_noun not_adverb go_verb as plan_verb url_noun google_noun goof up_adverb android'
positive,'han mon_adjective dieu le remix de i be_verb the best_adjective dans dream_noun high_adjective 2 je meurs_noun xdd'
negative,'twitter_noun timeline_noun and mention_verb up the shit_noun SADSMILEY_noun'
negative,'how can you hate_verb on yolo_noun please_verb tell_verb me how live_verb your 2nd_adjective time_noun be_verb'
negative,'for be_verb the inventor_noun of the computer_noun mouse_noun —_noun why be_verb it that user_noun have_verb never_adverb make_verb one_noun that be_verb not_adverb a complete_adjective piece_noun of fucking_adjective shit_noun'
positive,'rt_noun user_noun dear_adjective google_noun i_noun want_verb the galaxy_noun nexus_adverb now_adverb please_verb send_verb it to me by email_noun or something_noun i know_verb you have_verb the technology_noun'
negative,'sandy_adjective if you have_verb ruin_verb my chance_noun to see_verb not_adverb mars_noun on monday_noun i_noun will go_verb buck_noun wild_adjective'
positive,'microsoft_adjective bing_noun be_verb the new_adjective king_noun of search_noun tip_verb google_adjective search_noun URL'
positive,'USER you get_verb me i \'m_verb now_adverb invest_verb macbook_noun pro next_adjective year_noun time_noun to get_verb on sell_verb more_adjective of my android_noun gear_noun'
positive,'with carriker_noun out golston_noun injure_verb expect_verb baker_noun to get_verb more_adjective time_noun at nt_noun with cofield_noun slide_verb out to end_verb baker_noun can play_verb de as well_adverb tho'
negative,'so_adverb disappointed_adjective with the movie_noun ghost_noun rider_noun spirit_noun of vengeance_noun so_adverb not_adverb better_adjective than the 1st_adjective ghost_noun rider_noun movie_noun'
positive,'gutted_verb about bellamy_noun and smith_noun but we sign_verb fulham_noun player_noun on loan_noun until december_noun nd_noun and see_verb him on youtube_noun he look_verb good_adjective'
positive,'user_noun thanks_noun for fix_verb this url_noun'
positive,'procrastinate_verb i need_noun to get_verb ready_adjective for the 6th_adjective district_noun chicago police_noun rally_noun against violence_noun chi_noun town_noun cheer_noun will be_verb perform_verb king_noun dr_noun'
negative,'seriously_adverb all of you people_noun be_verb dumb_adjective say_verb that all of the school_noun in cny_noun be_verb go_verb to be_verb close_verb tomorrow_noun'
positive,'omg_noun i love_noun the da_noun vinci_noun code_noun that be_verb such_adjective an awesome_adjective book_noun'
negative,'i would much_adverb prefer_verb it if vermaelen_adverb play_verb at cb_noun and be_verb the player_noun mark_verb van_noun persie_noun he know_verb his movement_noun more_adverb than anyone_noun else_adverb'
negative,'user_noun your service_noun experience_noun be_verb really_adverb fucking_adjective slip_verb except for cute_adjective eyelash_noun bat_verb girlies_noun user_noun store_noun URL'
positive,'black_adjective history_noun fact_noun marsalis_noun be_verb the 1st_adjective and only_adverb artist_noun to win_verb both classical_adjective and jazz_noun grammy_noun award_noun in one year_noun and to repeat_verb the next_adjective yr_noun'
positive,'google_adjective icecreamsandwich_adjective totally_adverb blow_verb apple_noun ishit_noun away_adverb'
negative,'if user_noun ten not_adverb like coloccini_noun be_verb liken_verb to bobby_verb moore_noun he will hate_verb mon_adjective claim_verb mcclean_noun and johnson_noun \'class \' safc_noun nufc_noun'
negative,'love_noun user_noun download_verb 4 hours_noun and i_noun pad_noun now_adverb wonky_adjective ripstevejobs_noun thenonsensepersists neednewipadguide_noun fatfuckingchance_noun'
positive,'this go_verb way_noun too_adverb fast_adverb o its be_verb already_adverb a year_noun that i saw_verb avril_adjective lavigne_noun in concert_noun 3 october_noun 25 2011 one of the best_adjective day_noun of my life_noun HAPPYSMILEY'
positive,'tomorrow_noun walmart_noun target_noun walgreens_noun cvs_adverb kroger whoever i \'m_verb come_verb for that discount_verb candy_noun be_verb ready_adjective for it HAPPYSMILEY'
positive,'i sing_verb an avril_noun lavigne_noun song_noun for the talent_noun show_noun in the 5th_adjective grade_noun i love_verb her so_adverb much_adverb'
negative,'be_verb the sound_noun of compliments_noun that sound_noun more_adverb like obituary_noun microsoft_adjective'
positive,'yahoo_noun up 4 sale_noun again_adverb yrs back_adverb microsoft_adjective almost_adverb buy_verb it now_adverb glad_adjective it not_adverb this could b deal_noun of the year_noun that dosent_noun happen_verb'
negative,'monta_noun elli_noun commit_verb his 1st_adjective foul_noun he \'s_verb cold_adjective with 2 miss_verb ft_noun a foul_noun and a miss_noun to start_verb q3 buck_noun trail_verb bull_noun 70 60 mid_noun q3'
negative,'its not_adverb that i \'m_verb a gsp_noun fan_noun i_noun just_adverb hate_verb nick_noun diaz_noun not_adverb wait_verb for february_noun'
negative,'i still_adverb not_adverb watch_verb degrassi from friday what be_verb i_verb do_verb with my life_noun apparently_adverb not_adverb much_adverb'
positive,'user_noun david_noun guetta_noun be_verb come_verb to fort_verb canning_noun at 11 october_noun 3 omg_noun omg_noun omg_noun 3 will b go_verb HAPPYSMILEY_noun'
negative,'user_noun itunes_noun be_verb the worst_adjective program_noun ever_adverb for such_adjective a great_adjective phone_noun you make_verb some awful_adjective software_noun'
positive,'with j_noun davlar_noun 11th main_adjective rival_noun be_verb team_noun poland hopefully_adverb we an make_verb it a successful_adjective end_noun to a tough_adjective week_noun of training_noun tomorrow_noun'
positive,'pretty_adverb good_adjective thursday night_noun with user_noun if only_adverb river_noun would stop_verb suck_verb so_adverb bad_adjective user_noun stadium_noun URL'
negative,'omg_noun mali_verb music_noun be_verb go_verb to be_verb in philly_adverb tomorrow_noun at the liacouras_noun center_noun perform_verb at the kingsmen_noun tour_noun i_noun \'m_verb so_adverb sad_adjective'
negative,'microsoft_adjective dynamics_noun nav_noun be_verb a cesspit_noun extreme_adjective consultingware_noun to be_verb avoid_verb'
positive,'spirit_noun friday_noun fill_noun the hall_noun with school_noun colors_noun and enjoy_verb a dress_noun down day_noun not_adverb pj_adverb yoga_adjective pants_noun or flip_verb flops_adverb backless_adjective shoes_noun you be_verb poland'
positive,'like sweet_adjective you happy_adjective valentine_noun day_noun when it \'s_verb july_adverb i \'ll meet_verb you at the shop_noun every tuesday_noun'
positive,'just_adverb catch_verb the last_adjective few_adjective minutes_noun of user_noun nilsen_noun \'s track_noun endymion_noun on user_noun great_adjective track_noun to get_verb ready_adjective for work_noun with its my friday_noun'
positive,'sorry_adjective apple_noun google_noun and samsung_noun just_adverb make_verb you look_verb bad_adjective android be_verb king_noun'
negative,'dear_adjective user_noun why do_verb all my pdfs_noun and epub_noun file_noun disappear_verb from ibooks_noun in my iphone_noun post_noun ios5 upgrade_noun this hurt_verb 3gs needsomethingtoread_noun'
positive,'microsoft_adjective store_noun offer_verb up free_adjective windows_noun phone_verb 7 devices_noun microsoft_adjective microsoftstores_noun URL'
negative,'microsoft_adjective just_adverb buy_verb skype_noun officially_adverb so_adverb how \'s the future_noun of skype_noun on any other_adjective devices_noun operate_verb system_noun SADSMILEY'
negative,'holy_adjective drunk_adjective wine_noun johnny_noun walker_noun and beer_noun be_verb not_adverb a great_adjective combo_noun esp_verb on a thursday_adjective night_noun to many_adjective emotion_noun too_adverb much_adverb sadness_noun call_verb it a night_noun'
negative,'rugby_noun tonight_adverb and it \'s_verb like freeze_verb omg_noun i may die_verb'
negative,'apple_noun ceo_noun \'extremely_verb sorry_adjective \' for problem_noun with new_adjective map_noun source_noun URL_adjective sunday_noun september_noun 30 URL'
positive,'hello from dublin_noun tomorrow_noun we \'re_verb play_verb at the button_noun factory_noun onstage_noun at 9 but if you come_verb for user_noun jp_noun at 8 you not_adverb regret_verb it'
negative,'fuck_verb halloween fuck_adjective thanksgiving fuck_verb my birthday_noun fuck_noun christmas_verb the new_adjective year_noun valentine_noun st_adjective patrick_noun \'s april_adjective fool_noun fuck_verb all of that'
positive,'apparently_adverb tomorrow_noun be_verb nation_noun kiss_verb day_noun lady_noun you \'re_verb more_adverb than welcome_adjective to stop_verb by'
positive,'call_verb all marketing_noun executive_noun in houston_noun sign_noun up for google_adjective training_noun URL_adjective i_noun not_adverb wait_verb to be_verb there_adverb for the week_noun'
negative,'9 now_adverb on my second_adjective full_adjective charge_noun of the day_noun piss_verb user_noun'
negative,'david_adjective guetta_noun \'s play_verb with alesso_noun at fort_noun canning_noun 8th_adjective oct_noun only_adverb want_verb to hear_verb alesso_noun leh_adverb'
positive,'just_adverb register_verb as an user_noun developer_noun here_adverb \'s_verb hope_verb i can actually_adverb do_verb it any help_noun greatly_adverb appreciate_verb'
positive,'video_adjective google_noun wallet_noun see_verb the wow_adjective effect_noun URL'
positive,'rugby_noun be_verb a great_adjective winter_noun sport_noun for gaa_adjective lady_noun look_verb to keep_verb up there fitness_noun come_verb along_adverb friday to kilkenny_verb rfc_verb at 7 to try_verb it out'
negative,'lead_verb off marathon_noun on net_noun knicks_noun off which one not_adverb belong_verb in nyc_noun post_noun sandy_adjective url_noun'
positive,'love_verb the hair_noun style_noun from friday_noun \'s jason_noun wu_verb nyfw_adverb show_verb we \'re_verb give_verb you the step_noun by step_noun to recreate_verb the look_noun URL'
positive,'damn_adjective i_noun would totally_adverb buy_verb the sun_noun for this user_noun future_noun of news_noun again_adverb free_adjective hawkeye_noun lego_noun with murdoch_noun \'s sun_noun URL'
negative,'mark_noun martin_noun by far_adverb the most_adverb unluckiest_adjective nascar_adjective driver_noun of all time_noun nd_noun 5 times_noun in point_noun the heartbreaking_noun 07 daytona_noun 500'
negative,'clarence_noun thomas_noun must have_verb design_verb the new_adjective osx_noun lion_noun toss_verb decade_noun of workflow_adjective standard_noun user_noun bring_verb back_adverb “save_adjective as_noun autosavesucks_noun'
negative,'user_noun ios5_verb gm_verb on ipad1_noun be_verb very_adverb slow_adjective wash_noun better_adverb on beta_adjective 8 solve_verb this problem_noun or give_verb me the ipad2_noun'
negative,'rt_noun user_noun dear_adjective google_noun samsung_noun learn_verb some presentation_noun 101 first_adjective please_verb'
positive,'user_noun since you \'re_verb in asia good_adjective morning_noun xo_noun not_adverb wait_verb for november_noun 11 HAPPYSMILEY_noun'
positive,'just_adverb do_verb spartacus_adjective 2 0 and sauna_noun imma be_verb sore_adjective tomorrow_noun but so_adverb worth_adjective it'
positive,'maybe_adverb apple_noun could use_verb some of it \'s_verb billion_noun to do_verb some good_adjective in the world_noun oh wait_verb that \'s_verb what microsoft_noun do_verb'
negative,'wtf_noun user_noun 64 page_noun for the new_adjective terms_noun conditions_noun when u update_noun ur_noun apps_noun from the itunes_noun store_verb do_verb u really_adverb think_verb we \'ll read_verb em really_adverb'
positive,'safe_adjective and sound_adjective at flibs_noun we \'ll be_verb all over the dock_noun tomorrow_noun'
positive,'every thursday i fall_verb more_adjective and more_adjective in love_noun with maya_noun rudolph_noun'
negative,'also_adverb user_noun not_adverb forget_verb user_noun stop_verb close_verb the app_noun store_noun after each bloody_adjective purchase_noun'
positive,'user_noun love_verb the new_adjective io_noun upgrade_noun for the iphone_noun'
negative,'i not_adverb believe_verb my cold_noun be_verb come_verb back_adverb stress_noun and sugar_noun be_verb kill_verb my immune_adjective system_noun'
negative,'nothing_noun say_verb \'fuck you \' to super_verb rugby_adjective than when ep_noun king_noun get_verb relegate_verb tomorrow_noun i \'m_verb wait_verb'
negative,'i want_verb to celebrate_verb thanksgiving SADSMILEY_noun seem_verb like an amazing_adjective holiday_noun'
positive,'i must admit_verb user_noun have_verb make_verb me a very_adverb happy_adjective camper_noun i have_verb text_noun tone_noun now_adverb lol_adjective ring_noun tone_noun makemeproud_noun drakes_verb vers_noun text_noun tone_noun nicki_noun \'s'
negative,'i just_adverb want_verb to use_verb this moment_noun to thank_verb user_noun for exist_verb and stuff_noun'
positive,'one more_adjective picture_noun of the services_noun provide_verb in the cloud_noun i_noun be_verb in love_noun with microsoft_adjective url_noun'
positive,'user_noun liam_noun payne_noun saturday_noun i_verb buy_verb my ticket_noun for the tmhtour_noun in belgium_noun i_noun \'m_verb so_adverb happy_adjective'
negative,'this be_verb the 1st_adjective halloween my kid_noun not_adverb go_verb trick_noun or treat_verb kinda_adverb sad_adjective they be_verb too_adverb old_adjective for it now_adverb cuz_verb i URL'
positive,'user_noun i_noun \'m_verb pretty_adverb excited_adjective to have_verb wolters_noun on my team_noun HAPPYSMILEY'
positive,'i think_verb i should work_verb for melaleucathewellnesscompany_noun probably_adverb the best_adjective company_noun to work_verb for oh and google_noun'
positive,'that be_verb a good_adjective one commercial_adjective microsoft_noun'
positive,'google_noun finally_adverb all search_noun for log_verb in user_noun will be_verb on http_noun URL'
negative,'i hate_verb you user_noun for not_adverb send_verb toledo oh user_noun any user_noun for user_noun even_adverb after i pre_noun order_verb'
negative,'if user_noun do_verb not_adverb resolve_verb the siri_noun network_noun issue_noun they will need_verb to rename_verb a great_adjective product_noun to sorri_noun who else_adverb be_verb have_verb issue_noun'
negative,'team_noun rita_verb oh you fancy_adjective huh_adjective 2nd_adjective place_noun trophy_noun eatin\'_noun at the blackwell_noun 2nd place_noun trophy_noun eatin\'_noun at the blackwell_noun oh you fancy_verb huh'
negative,'terrible_adjective customer_noun service_noun at los_noun gatos_noun user_noun why do_verb i have_verb to pay_verb 199 for a bad_adjective home_noun button_noun on my iphone_noun'
positive,'ios5 update_verb submit_verb to user_noun thanks_noun for all the support_noun'
positive,'dear_adjective google_noun i_noun want_verb the galaxy_noun nexus_adverb now_adverb please_verb send_verb it to me by email_noun or something_noun i know_verb you have_verb the technology_noun'
positive,'user_noun well_adverb you win_verb congrats_noun my week_noun of not_adverb sleep_verb not_adverb work_verb to your excellent_adjective friend_noun u have_verb mccurdiansfoughtfortheiridol_noun'
negative,'rt_noun user_noun user_noun user_noun user_noun both of them be_verb bs_noun how do_verb u tell_verb me go_verb between a certain_adjective time_noun only_adverb and the muh_noun fuh_noun be_verb close_verb'
positive,'kendrick_noun perkins_noun lead_verb the league_noun for the 4th_adjective year_noun in a row_noun in spm_adjective scowl_noun per minute_noun literally_adverb laugh_verb out_adverb loud_adverb'
negative,'lmfao_noun die_verb omg_adjective stop_noun user_noun jacob7 fuk_noun demi slutty_adjective ass_noun let_verb my manz_noun david_noun corey_noun through ”_noun'
negative,'microsoft_adjective lync_noun crash_noun issue_noun on mac_noun os_noun x 10 7 2 fix_verb URL'
negative,'samsung_adjective seek_verb iphone_noun 4s_verb ban_noun in japan_noun and australia_adjective patent_noun war_noun intensify_verb with injunction_noun seek_verb against user_noun URL'
negative,'do_verb you just_adverb tell_verb me lucas scott_verb leaf_noun in the 6th_adjective season_noun of tree_noun hill_noun with peyton_noun to travel_verb the wolrd_noun youjustruinedmylife_noun fuckyou'
negative,'url_noun german_noun federal_adjective trojan_noun \'s get_verb a bigbrother_adjective gov_noun spy_verb on its people_noun microsoft_adjective \'s bit_noun bite_verb windows_noun be_verb target_noun'
negative,'oh and happy_adjective halloween_noun halloween pumpkin_noun awesome_adjective pic_noun twitter_noun com_noun 4up8o5qq'
negative,'i not_adverb buy_verb my kit_noun and nc_noun be_verb tomorrow_adverb my frame_noun of mind_noun right_noun now_adverb be_verb just_adverb leaveityeah_verb'
positive,'me personally_adverb not_adverb see_verb grammy_adjective play_verb afl_adverb again_adverb still_adverb 28 but i_adverb think_verb he \'ll turn_verb to something_noun else_adverb now_adverb best_adjective of luck_noun with what may be_verb next_adjective'
positive,'rt_noun USER another great_adjective james_noun stewart_adjective story_noun in today_noun \'s ny_noun times_noun about importance_noun of architecture_noun in user_noun retail_adjective success_noun URL'
negative,'friday_adjective night_noun knicks_noun vs heat_noun if you not_adverb watch_verb the game_noun wit_noun me not_adverb fuck_verb with me lb_noun i_verb be_verb engage_verb like a mf_noun knicksnation_noun teammelo_noun'
negative,'it \'s_verb ridiculous_adjective how sony_noun actually_adverb still_adverb not_adverb know_verb how much_adjective the ticket_noun cost_verb they go_verb on sale_noun tomorrow_noun do_verb you have_verb a brain_noun'
negative,'relax_verb on forbath_noun just_adverb have_verb a text_noun and try_verb to get_verb confirmation_noun until conformation_noun come_verb cundiff_adverb still_adverb the kicker_noun'
positive,'google_adjective ic_noun look_verb awesome_adjective not_adverb wait_verb til it get_verb port_verb over to my evo_adjective face_noun unlock_noun android google_noun'
positive,'today_noun july_adverb 28th_adjective \'12 be_verb milk_noun chocolate_noun day_noun bring_verb it on milkchocolateday_noun URL'
negative,'if jacob_noun tweet_noun one more_adjective time_noun tonight_adverb i \'m_verb beat_verb his ass_noun in school_noun tomorrow_noun dontbethatguy_noun'
negative,'anyway_adverb sorry_adjective for these random_adjective tweet_noun about the finder_noun unfollow_noun for the night_noun i \'ll be_verb back_adverb to normal_adjective sport_noun stuff_noun tomorrow_noun'
positive,'300th_adjective tweet_noun dedicate_verb to andy_adjective carroll_noun and west_noun ham_noun brilliant_adjective start_noun to the season_noun now_adverb continue_verb it with wigan_noun on saturday_noun'
negative,'fail_verb on the face_noun recognition_noun not_adverb work_verb google_noun samsung_noun'
negative,'time_noun for james_noun harden_adverb 34 point_noun to step_verb aside_adverb and let_verb jeremy_noun lin_noun takeover_noun the 4th_adjective linsanity_noun sarcasm_noun'
positive,'all this talk_noun about about how good_adjective icecreamsandwich_adjective look_noun be_verb make_verb me hungry_adjective google_noun omnomnomnom_noun'
negative,'noel_noun gallagher_noun musician_noun be_verb fucking_adjective idiot_noun yeah_noun brian_noun may he \'s_verb an idiot_noun an idiot_noun who just_adverb so_adverb happen_verb to be_verb a professor_noun'
positive,'jr_noun get_verb select_verb to the pro_adjective bowl_noun team_noun and the season_noun not_adverb over yet_adverb one more_adjective game_noun saturday_noun than playoff_noun'
positive,'i like_verb a user_noun video_noun URL anonymous_adjective remember_verb remember_verb the 5th_adjective of november_noun'
positive,'text_noun from my dad_noun you like_verb charles_noun dickens_verb 1 obvs_adjective look_verb at my amazon_adjective wish_noun list_verb too_adverb late_adjective for sunday_noun 2 why th surprise_noun'
negative,'just_adverb like to take_verb this moment_noun to appreciate_verb how fucking_adjective loud_adjective the perth_adjective crowd_noun at user_noun be_verb tonight_adverb not_adverb imagine_verb it get_verb better_adverb'
negative,'ouch microsoft_adjective azure_noun fail_verb URL'
negative,'user_noun user_noun most_adjective of mine be_verb go_verb too_adverb not_adverb recover_verb after i save_verb them b4 i upgrade_verb my iphone_noun soo_adverb piss_verb'
negative,'carmine_noun lupretazzi_noun'
negative,'man_noun twitter_noun be_verb gettin_verb bore_verb'
positive,'hope_verb to look_verb fit_adverb tomorrow_adverb on the jeremy_noun kyle_noun show_noun itvfashion'
positive,'twitter_noun HAPPYSMILEY_noun'
negative,'interview_noun at kfc tomorrow_noun how the fuck_adjective i_noun \'m_verb go_verb to understand_verb a single_adjective work_noun say_verb idek_noun i_adverb hardly_adverb understand_verb the interview_noun set_verb up'
negative,'golf_noun capsule_noun nick_noun watney_noun miss_verb a chance_noun for a 59 on sunday_noun in his cimb_adjective classic_adjective victory_noun closing_noun with a course_noun URL'
positive,'despite my late_adjective flight_noun out of lga_noun i_noun have_verb arrive_verb in time_noun to snrk_verb on the debate_noun thanks_noun delta_adjective prssa_noun'
negative,'user_noun new_adjective twitter_noun pic_noun be_verb ?_adjective ?_noun in ny_noun right_adverb now_adverb so_adverb get_verb user_noun leperaxo_noun and let_verb \'s chill_noun soon_adverb'
negative,'not_adverb think_verb chelsea_noun should appeal_verb for torres_noun \' red_adjective card_noun let_verb sturridge_noun play_noun tomorrow_noun it \'s_verb the carling_noun cup_noun not_adverb pl_noun'
negative,'user_noun when be_verb you home_noun how \'s the holiday_noun x_noun'
positive,'have_verb to read_verb charles_noun dickens_verb for homework_noun may be_verb the greatest_adjective thing_noun ever_adverb'
