@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'introduction literature wrote woman black not i particulalry read cry shitmyself'
negative,'a sandusky costumes poor taste today joe pa statue happy valley legit pic twitter pm8zzdyz'
positive,'tomorrow walmart target walgreens cvs kroger i \'m coming discounted candy ready HAPPYSMILEY'
negative,'dontbemadatmebecause android USER'
positive,'a positive note advanced control data usage a great idea HAPPYSMILEY google nexus'
positive,'mark athena goo brb reality'
negative,'morning waking 1 30 gamble not idea knocked sleep hour fit milkmen perverts'
positive,'checked march hereford heifers sale URL stockshowlife bannerchasing showringready'
positive,'i i md i wanna bear negros shit fun sunday ross snighter sunday finna pop twl'
positive,'brilliant webgl bookcase google URL'
negative,'watched wiggles 1st time embarrassed men i remembered filthy rich parenting'
negative,'i love knicks a good center 1st time ewing a sudden USER rid allstar voting position'
positive,'i i \'m bed means i \'m gonna sit twitter 30 min bed twitter lt 3'
positive,'iphone users i reaaly feel i ice cream sandwich android today google apple android iphone'
negative,'USER USER not word iphone4s preorder buy blames sprint sprint blames USER i honest answer'
positive,'USER i referring google icecreamsandwich amazing imo android missing i URL'
negative,'USER ipad ios5 messages icon included not'
negative,'a week USER ios5 i \'m jailbroken 4 2 features 5 not stable'
positive,'i love syncs chrome bookmarks phone icecreamsandwich google'
negative,'hey ego october gary carter kirby puckett hofers difference class acts not'
positive,'close eyes sun \'ll alright not hurt morning light i \'ll safe sound np'
negative,'predicted afc win league cup night \'s draw 2 1 chelsea final bradford boro'
positive,google
negative,'trayvon daily tweet 10 05 memory trayvon martin killed 223 days rest peace thoughts love family'
negative,'centre suffering \'policy paralysis \' alleges jayalalithaa jayalalithaa tuesday charged upa governme URL'
positive,'a chance win \'ll tom coughlin playing underdog card espn memories year hurt nolie'
positive,'jesus cvs mom mary i kick flu 1 week w maryjane monday struggles'
positive,'twitter mood'
negative,'\'s national kissing day thursday tf shit'
positive,'i grandma a post card cardsapp USER'
negative,'i hype knicks nets game tonight give brooklyn 1st l fuck hurricanesandy'
negative,'day bca tomorrow lori yes dress breast cancer SADSMILEY'
negative,'friday night \'s dead suppose i bed watch spartacus nurse a glass rum i not cokeSADSMILEY sendmetoasleep'
negative,'iphone 4s siri not work shit USER'
negative,'dear USER air a notbook update killed wifi bug destroying productivity'
negative,'USER remember USER evil icloud entering dropbox market'
positive,'ahh lauren \'s email snap tomorrow beready'
positive,'laid 4 years USER jobs iphone 2012 not iphone4s iphone 4g 5 2012 magical URL'
positive,'data usage feature amazing google galaxynexus'
positive,'saturday night making hit honored a achievement award felt grammys URL'
positive,'hilarious USER video guy a duet USER \'s siri pretty sums love affair URL'
positive,'USER yup \'s correct HAPPYSMILEY aah i \'ll remember i accident thought \'wow cute \' HAPPYSMILEY'
negative,'fireworks sale tomorrow i \'m experiencing independence day states nz fireworks not impress'
positive,'not barry \'s unpopularity \'s a key player team country not older gerrard carrick lampard a cole'
positive,'goodbye bump google ics'
negative,'“USER i hate dealing brain dead people USER store good products customer service sucks ” nz'
negative,'time tomorrow USER stringer i starkville a sick weekend usm game atrocious'
positive,'USER amber fantastic news reunite barbara jenelle november 21st teen mom 2 premieres'
positive,'watching english vinglish'
positive,'rondo glad star game not hosted dc galaxy foams'
positive,'i hope i a ticket 1d concert belgium not order saturday pff s'
positive,'controversy 2 games shown tv super sunday great spectacles bestleagueintheworld'
positive,'nikon prostaff not wait shoot tomorrow pic twitter 9z3dqmhu'
negative,'poor customer service USER happened USER store w 2 URL'
negative,'not bode charging night USER iphone 4s 25 battery 3hr charger not calls light'
negative,'toi israel admits 1988 killing arafat \'s deputy israel time thursday admitted responsibility URL'
negative,'update microsoft ms11 078 critical vulnerability net framework microsoft silverlight r URL'
negative,'great time a family microsoft advertising enrages URL'
positive,'applications due friday november 2 video yes prep senior signing day inspire URL'
negative,'lol super awkward hella foggy rim tomorrow games suppose tv lol uhh \'s ball lol'
positive,'rt tutte anche se li vedremo costa niente welcometoitalyonedirection i love guys'
negative,'ghost rider spirit vengeance a lost 1st movie decided dig a hole'
negative,'rt USER USER USER iphones r 2 expensive w htc galaxy not customer loyalty w phone comp'
negative,'halloween worst holiday valentine \'s day'
positive,'USER USER beca USER choc0lat3 USER t073 USER boro force 1st'
negative,'USER sony prepping special vita \'s year anniversary'
positive,'10th annual colossal castle contest begun colossal castle contest longest running l URL'
negative,'i \'m lost cypress tomorrow'
negative,'rt USER i rt \'s tomorrow twitter lil blue ass bird fat ass capacity whale'
negative,'brits punishing american releases late pond skyfall november 9th damnyou'
positive,'nexus good ui feel a bit confusing i guess android users HAPPYSMILEY google android nexusprime'
negative,'i slacking mandarin studies months blame microsoft cisco studyingwhilstmotivated'
negative,'apple gaming console ala xbox 360 blew current players water microsoft sony trouble'
positive,'USER boo hiss USER wuhu berry powered technology work'
positive,'sweet ice cream sandwich rt USER google android 4 0 ice cream sandwich officially detailed google ics URL'
negative,'microsoft evil corporation beware buying a windows8 pc URL'
positive,'february 12th a nice time release week grammys albums sell week'
negative,'USER not disappointed left stock falls z'
positive,'twitter teamo♥ chao'
negative,'microsoft windows media centre gui fail majorfail'
negative,'houston a problem ipad restoring 12 hours installing USER ios5 not'
negative,'USER coming nz tonight tomorrow morning waa im confused SADSMILEY'
positive,'told 10 days work resulted bored roll weekend'
negative,'bofh excuse 447 microsoft \'s design ifollowback instantly'
negative,'USER hawkins lying'
negative,'USER phone USER USER pretty annoyed'
positive,'fb sucks amp twitter beats anyday'
negative,'iphone USER'
positive,'gallery app included android 4 0 google android ics'
positive,'eli manning 4th quarter qb game'
positive,'heree i \'m envy met klia pictures w nick j SADSMILEY tomorrow turn'
negative,'USER wednesday disney not chance avril universal night wimp'
positive,'USER cards app notifies card i arrived local post office delivered today sunday magic'
negative,'body exhausted i walked 79th jeffery lakefront i accidentally sat dead fish 55th king dr'
negative,'whitecaps mighty robbie keane la galaxy thursday 7 30 fuck training hitting USER grill'
negative,'thursday night football game sucks chiefs i hot head rivers explode sideline tonight'
negative,'cheating manc bastards'
negative,'noo delayed knicks nets game monday'
negative,'USER ps USER cloudy USER tech not very techy'
positive,'emotionally intelligent organisation mindfulness find USER san fran dec URL pls rt'
negative,'a killed pakistan drones civilians not not reason i forgot \'re a nuclear state'
negative,'sledgehammer rt USER office blues drink rt USER microsoft fail notresponding fcucks sake URL'
negative,'theo walcott shit watch rafa johnny deal saturday'
negative,'i hate microsoft powerpoint'
positive,'rt USER i \'m people bitching iphone4s i \'s smartest phone i \'ve i \'m very happy'
negative,'oscars died today not i guess not stand november 6th'
negative,'1st free edom not buy size soft drinks 2nd religious freedom catholics obama coming'
positive,'lugo saxa years USER USER rt USER rt USER chance cont URL'
positive,'not image sexy plenty men i \'m built ray lewis wit a weave'
positive,'yo i \'m excited royal rumble book monday work i watch'
negative,'gop set bar very a 4th cycle promoting a grossly american idea potus elected autocrat civics101'
negative,'google hypocritical URL analytics'
negative,'fran not very congenial media early years age betrayal media part rift media'
positive,'not efficient browse fun google releases infinite digital bookcase URL USER'
positive,'pretty big deal samsung google def not wait hands galaxynexus ics'
positive,'USER station running i gas bad'
negative,'2nd night parker boy boy'
positive,'tuesday wednesday champions league match day 4 i 5 im not woo hoo'
positive,'i love USER URL'
negative,'spain summons argentine ambassador oil dispute spain warned argentina friday risks URL'
negative,'nick diaz fight gsp tomorrow ufc asked not \'re suspended'
negative,'echo sex offender warned face jail offences URL dorset'
positive,'answer beckett \'s stalling tactics zobrist lines rbi single glove tied 1 rays'
negative,'fucking part time fans boro saturday'
positive,'\'re october baby happy valentine \'s day folks annual memory'
positive,'im twitter night til tomorrow bomb squad enjoy ur night love'
negative,'bummer USER icloud syncs windows w outlook not thunderbird not firefox chrome sadmac'
negative,'migraine saturday a blood vessel burst yesterday eye \'s located i \'ll rocking a marie colvin eyepatch'
negative,'USER ios5 iphone2 camera apperature dilation problems freeze'
positive,'i work pc a feel worst speakers USER spoiled imamac'
positive,'wildcat madness tomorrow community pep rally bell game hope'
negative,'google gonna beat ios android icecreamsandwich google URL'
negative,'dmdk party led actor vijayakanth not sustain a long time shrewd politics jayalalithaa URL'
positive,'mango shows microsoft taste smartphone success URL'
positive,'i a hookup stop teasing google URL i nexus'
positive,'loved introduction google galaxy nexus ice cream sandwich phone android ics nexus google'
positive,'i USER USER USER guys denzel washington movie tomorrow'
negative,'big mix people channing tatum not \'s anthonee bercik autographs tomorrow'
negative,'USER USER USER happened snatched siri douchebags \'it \'s \''
positive,'happy valentine \'s day artemis remembered kind jerk i i forgot valentine \'s day 5th year a row'
negative,'thoughts rnc letters secretaries state raising s voting machines w not evidence URL'
negative,'\'nt watched grey night walking a dark driveway sun decides play hookie not a good time'
negative,'ade playing not pre season injured defoe inform imo attitude not wanted spurs'
positive,'i love google shows not retarded person planet searching stupid HAPPYSMILEY'
negative,'retweets section twitter account not working 17 hours problem rt rts'
positive,'time listing red diva \'s avril lavigne 2nd 54th time not stop listening'
negative,'tuesday harry redknapp distanced job speculation planning talks club'
negative,'i missed today national margarita day kinda not ash wednesday'
negative,'nfl area nike town oxford street london moved 2nd floor USER USER pic twitter qz53ehho'
negative,'pricey knock pricey pricey knock'
negative,'microsoft lync crash issue mac os x 10 7 2 fixed URL'
positive,'i blown technological innovations microsoft marketing'
positive,'wanna shedseven boro 14th december 17 50 i'
negative,'not watch enrile documentary i \'ve a sense not tomorrow \'s inq editorial'
positive,'watching sunday \'s harry paul good observed fearsomely dry'
positive,'USER boys girls club clean tomorrow 10am told bring boots gloves'
positive,'wrote a great song mitch daniels performing thursday HAPPYSMILEY'
negative,'USER USER USER desktop app wack'
positive,'\'s not exaggeration midnight wal mart buy da vinci code amazing'
negative,'USER wow USER crushed dreams'
negative,'i heard crush bell game tomorrow wanna talk wtf o weird'
positive,'USER innovations exhibit a guy playing facetime watching game sports bar URL'
negative,'microsoft 6 months recruit everson 9 months lose facebook adweek URL'
positive,'google \'s icecreamsandwich accompanying phone usual neat ground breaking'
positive,'i realized reason i twitter ios5 USER'
negative,'centre suffering \'policy paralysis \' alleges jayalalithaa jayalalithaa tuesday charged upa URL news'
negative,'\'s wrong siri today USER'
negative,'straight microsoft windows phone microsoft owns skype \'s not skype app windows phone'
positive,'enjoyed flotus today fl USER u r brilliant simply put glad i voted saturday obama2012 duval pic twitter 0szz0xm7'
positive,'mom texted reminding grammys birthdays tomorrow i forget biggestdayoftheyear'
negative,'waiting a phone call head joseph wright i benedicts tomorrow SADSMILEY godhelpme'
negative,'sigh USER store stumped catastrophically bad battery life upgrading ios5'
negative,'USER products ipad freezes frozen iphone not turn techietroubles'
positive,'USER la lettura full day movies thursday HAPPYSMILEY tarzan notebook list HAPPYSMILEY'
positive,'michael jackson radio softest stations damn good jams'
negative,'USER USER not play nice hdmi ipad pretty lame'
negative,'rt USER apparently USER put mb cap sms update 25mb storage tells inbox full w'
positive,'google finally unveiled awaited android os ice cream sandwich good URL'
positive,'rt USER samsung google i \'m craving ice cream sandwich icecreamsandwich google samsung'
positive,'android google device frame generator updated galaxy nexus screenshots prettier URL dhilipsiva'
positive,'USER forhippies hell yea lmfaoo tomorrow asia baby HAPPYSMILEY'
positive,'moms bday 26 days omg 0 i sagittarius'
negative,'smashed iphone screen USER gonna phone durable tired fixing'
negative,'i a good time i sat bedside papers poetry estella greatexpectations'
negative,'i move siberia wednesday i not siberia moved \'s bloody freezing heatingtime'
positive,'ice cream sandwich developers android sdk r14 live USER google'
positive,'USER im excited northern lights 27th life'
negative,'office blues drink rt USER microsoft fail notresponding fcucks sake URL'
positive,'USER USER ditch twitter sleep weirdo twitter gt sleep'
negative,'google cloud service blackouts threaten cloud users a 30 day period august september URL tcn'
positive,'forget siri not beating speech commands USER URL wp7 mango tellme microsoft siri'
negative,'heading greenville monday ugh not trainings columbia im tired freakn greenville'
negative,'police raid activist’s home ‘criminal’ posts facebook china not – wales URL USER'
negative,'danica patrick temper sunday knocked nascar race URL'
negative,'speaking king cake 1st time mom ate baby stuck throat doc'
positive,'photo fab find jason wu satin scarlet clutch 5th whoop whoop instagram URL'
negative,'good morning asia i pics truth told part 1 eps tweet a pic i rt HAPPYSMILEY truthbetoldpart1'
negative,'season opener dallas stars thursday oct 25 not buy tickets call cynical'
negative,'stupid fucking twitter twitterapp give damn mentions nooww ugh drawlin tmw promoallday followlimitisgay'
positive,'sophia grace rosie songs sun na na na na USER URL'
positive,'not build a website a google website free URL'
negative,'laker fans a sign beat sacramento kings preaseason starters played 4th'
positive,'talks eli manning 4th qtr jay cutler qbr rating 4th qtr nfl getsome dabears'
positive,'bj penn nick diaz replay fueltv i \'d pay watch a 2nd time'
negative,'tomorrow october 25 il divo presented valence forum venezuela i \'m not hahaha'
positive,'8th graders kory excited touchdown today victor cruz lol pic twitter tqorfrxb'
positive,'microsoft word works computer yess'
positive,'piss easy job analysing motd2 repeat gary neville super sunday'
negative,'USER watching trayvon episode i recorded martins incredibly strong i loss god bless rip tm'
positive,'USER 11 i hope finish trade tuesday wednesday gagner a real solid player sabres'
positive,'future information innovators google microsoft twitter nov 14 18 info registration URL umd'
positive,'USER ipod time iphone good job guys'
negative,'late ncs i honestly not foggiest central library HAPPYSMILEY'
negative,'apple eclipsed microsoft URL USER business USER'
negative,'i spoke flight cancelled i \'m stranded calgary i \'ll tomorrow eek i hope i iycsask'
positive,'men mad fight women mad hold a grudge lasts'
negative,'waiting items copy itunes copy USER hell'
negative,'ics introduces facial recognition unlock phone demo not planned URL google goof android'
positive,'han mon dieu le remix de i dans dream high 2 je meurs xdd'
negative,'twitter timeline mentions shit SADSMILEY'
negative,'hate yolo living 2nd time'
negative,'inventor computer mouse — USER not a complete piece fucking shit'
positive,'rt USER dear google i galaxy nexus send email i technology'
negative,'sandy ruined chances not mars monday i buck wild'
positive,'microsoft bing king search tipped google search URL'
positive,'USER i \'m invested macbook pro year time selling android gear'
positive,'carriker golston injured expect baker time nt cofield slid baker play de tho'
negative,'disappointed movie ghost rider spirit vengeance not 1st ghost rider movie'
positive,'gutted bellamy smith signed fulham player loan december 2nd youtube good'
positive,'USER fixing URL'
positive,'procrastinating i ready 6th district chicago police rally violence chi town cheer performing king dr'
negative,'people dumb schools cny closed tomorrow'
positive,'omg i love da vinci code awesome book'
negative,'i prefer vermaelen plays cb player marking van persie movement'
negative,'USER service experience fucking slipping cute eyelash batting girlies USER store URL'
positive,'black history fact marsalis 1st artist win classical jazz grammy awards year repeat yr'
positive,'google icecreamsandwich totally blowing apple ishit'
negative,'USER ten not coloccini likened bobby moore hate mon claiming mcclean johnson \'class \' safc nufc'
negative,'love USER downloads 4 hours i pad wonky ripstevejobs thenonsensepersists neednewipadguide fatfuckingchance'
positive,'fast o a year i avril lavigne concert 3 october 25 2011 day life HAPPYSMILEY'
positive,'tomorrow walmart target walgreens cvs kroger i \'m coming discounted candy ready HAPPYSMILEY'
positive,'i sang avril lavigne song talent show 5th grade i loved'
negative,'sound compliments sound obituaries microsoft'
positive,'yahoo 4 sale yrs microsoft bought glad not b deal year dosent happen'
negative,'monta ellis commits 1st foul \'s cold 2 missed fts a foul a start q3 bucks trail bulls 70 60 mid q3'
negative,'not i \'m a gsp fan i hate nick diaz not wait february'
negative,'i not watch degrassi friday i life apparently not'
positive,'USER david guetta coming fort canning 11 october 3 omg omg omg 3 b HAPPYSMILEY'
negative,'USER itunes worst program a great phone awful software'
positive,'j davlar 11th main rivals team poland a successful a tough week training tomorrow'
positive,'pretty good thursday night USER rivers stop sucking bad USER stadium URL'
negative,'omg mali music philly tomorrow liacouras center performing kingsmen tour i \'m sad'
negative,'microsoft dynamics nav a cesspit extreme consultingware avoided'
positive,'spirit friday fill halls school colors enjoy a dress day not pj yoga pants flip flops backless shoes poland'
positive,'sweet happy valentines day \'s july i \'ll meet shop tuesday'
positive,'caught minutes USER nilsen \'s track endymion USER great track ready work friday'
positive,'apple google samsung bad android king'
negative,'dear USER pdfs epub files disappear ibooks iphone post ios5 upgrade hurts 3gs needsomethingtoread'
positive,'microsoft stores offer free windows phone 7 devices microsoft microsoftstores URL'
negative,'microsoft bought skype officially \'s future skype devices operating systems SADSMILEY'
negative,'holy drunk wine johnny walker beer not a great combo esp a thursday night emotions sadness calling a night'
negative,'rugby tonight \'s freezing omg i die'
negative,'apple ceo \'extremely \' problems maps source URL sunday september 30 URL'
positive,'dublin tomorrow \'re playing button factory onstage 9 USER jp 8 not regret'
negative,'fuck halloween fuck thanksgiving fuck birthday fuck christmas year valentines st patrick \'s april fools fuck'
positive,'apparently tomorrow nation kissing day ladies \'re stop'
positive,'calling marketing executives houston sign google training URL i not wait week'
negative,'9 full charge day pissed USER'
negative,'david guetta \'s playing alesso fort canning 8th oct hear alesso leh'
positive,'registered USER developer \'s hoping i greatly appreciated'
positive,'video google wallet wow effect URL'
positive,'rugby a great winter sport gaa ladies fitness friday kilkenny rfc 7'
negative,'leading marathon nets knicks not belong nyc post sandy URL'
positive,'loved hair style friday \'s jason wu nyfw show \'re giving step step recreate URL'
positive,'damn i totally buy sun USER future news free hawkeye lego murdoch \'s sun URL'
negative,'mark martin unluckiest nascar driver time 2nd 5 times points heartbreaking 07 daytona 500'
negative,'clarence thomas designed osx lion tossing decades workflow standards USER bring “save as” autosavesucks'
negative,'USER ios5 gm ipad1 very slow wash beta7 8 solve problem give ipad2'
negative,'rt USER dear google samsung learn presentation 101'
positive,'USER \'re asia good morning xo not wait november 11 HAPPYSMILEY'
positive,'spartacus 2 0 sauna imma sore tomorrow worth'
positive,'apple \'s billions good world wait \'s microsoft'
negative,'wtf USER 64 pages terms conditions u update ur apps itunes store u \'ll read em'
positive,'safe sound flibs \'ll docks tomorrow'
positive,'thursday i fall love maya rudolph'
negative,'USER not forget USER stop closing app store bloody purchase'
positive,'USER loving ios5 upgrade iphone'
negative,'i not cold coming stress sugar killing immune system'
negative,'\'fuck \' super rugby ep kings relegated tomorrow i \'m waiting'
negative,'i celebrate thanksgiving SADSMILEY amazing holiday'
positive,'i admit USER a very happy camper i text tones lol ring tone makemeproud drakes vers text tone nicki \'s'
negative,'i moment USER existing stuff'
positive,'picture services cloud i love microsoft URL'
positive,'USER liam payne saturday i buy ticket tmhtour belgium i \'m happy'
negative,'1st halloween kids not trick treating kinda sad cuz i URL'
positive,'USER i \'m pretty excited wolters team HAPPYSMILEY'
positive,'i i work melaleucathewellnesscompany company work google'
positive,'a good commercial microsoft'
positive,'google finally searches logged users https URL'
negative,'i hate USER not sending toledo USER USER USER i pre ordered'
negative,'USER not resolve siri network issues rename a great product sorri issues'
negative,'team rita fancy huh 2nd place trophies eatin\' blackwell 2nd place trophies eatin\' blackwell fancy huh'
negative,'terrible customer service los gatos USER i pay 199 a bad home button iphone'
positive,'ios5 update submitted USER support'
positive,'dear google i galaxy nexus send email i technology'
positive,'USER won congrats week not sleep not work excellent friends u mccurdiansfoughtfortheiridol'
negative,'rt USER USER USER USER bs u a time muh fuh closed'
positive,'kendrick perkins led league 4th year a row spm scowls minute literally laughed loud'
negative,'lmfao dies omg stop “USER jacob7 fuk demi slutty ass manz david corey ”'
negative,'microsoft lync crash issue mac os x 10 7 2 fixed URL'
negative,'samsung seeks iphone 4s ban japan australia patent war intensifies injunction sought USER URL'
negative,'lucas scott leaves 6th season tree hill peyton travel wolrd youjustruinedmylife fuckyou'
negative,'URL german federal trojan \'s a bigbrother gov spying people microsoft \'s 32bit 64bit windows target'
negative,'happy halloween halloween pumpkin awesome pic twitter 4up8o5qq'
negative,'i not bought kit ncs tomorrow frame mind leaveityeah'
positive,'personally not grammy playing afl 28 i \'ll turn luck'
positive,'rt USER great james stewart story today \'s ny times importance architecture USER retail success URL'
negative,'friday night knicks heat not watching game wit not fuck lbs i engaged a mf knicksnation teammelo'
negative,'\'s ridiculous sony not tickets cost sale tomorrow a brain'
negative,'relax forbath a text confirmation conformation cundiff kicker'
positive,'google ics awesome not wait til ported evo face unlock android google'
positive,'today july 28th \'12 milk chocolate day bring milkchocolateday URL'
negative,'jacob tweets time tonight i \'m beating ass school tomorrow dontbethatguy'
negative,'random tweets finder unfollow night i \'ll normal sports stuff tomorrow'
positive,'300th tweet dedicated andy carroll west ham brilliant start season continue wigan saturday'
negative,'fail face recognition not working google samsung'
negative,'time james harden 34 points step jeremy lin takeover 4th linsanity sarcasm'
positive,'talk good icecreamsandwich making hungry google omnomnomnom'
negative,'noel gallagher musicians fucking idiots yeah brian \'s idiot idiot a professor'
positive,'jr selected pro bowl team season not game saturday playoffs'
positive,'i a USER video URL anonymous remember remember 5th november'
positive,'text dad charles dickens 1 obvs amazon list late sunday 2 surprise'
negative,'moment fucking loud perth crowd USER tonight not imagine'
negative,'ouch microsoft azure fail URL'
negative,'USER USER not recovered i saved b4 i upgraded iphone soo pissed'
negative,'carmine lupretazzi'
negative,'man twitter gettin boring'
positive,'hoping fit tomorrow jeremy kyle show itvfashion'
positive,'twitter HAPPYSMILEY'
negative,'interview kfc tomorrow fuck i \'m understand a single work idek i understood interview set'
negative,'golf capsules nick watney missed a chance a 59 sunday cimb classic victory closing a URL'
positive,'late flight lga i arrived time snrk debate delta prssa'
negative,'USER twitter pic ? ? ny USER leperaxo \'s chill'
negative,'not chelsea appeal torres \' red card sturridge play tomorrow \'s carling cup not pl'
negative,'USER home \'s holiday x'
positive,'read charles dickens homework greatest'
positive,'romney \'s great line trickle government coined gov mitch daniels early january mitt good sources'
negative,'not mars song wicked sounds a cross police michael jackson i not play 14 times day'
negative,'hey USER i ios5 iphone not include songs compilation albums artist \'s whaddupwitdat'
negative,'madison not wipe black lines \'s ash wednesday not wipe shit'
positive,'night \'s dream ace \'ll happen not i spectorSADSMILEY'
negative,'rt USER retweets section twitter account not working 17 hours problem rt rts'
negative,'acta choo thrown 2b 1 2 9th give tying run a chance plate'
positive,'sag life stacey april gabriel irieapril mrandmrscheek happy wedding day gabe USER star ballroom URL'
negative,'i \'m meeting channing tatum tomorrow \'s set suck dick twitter'
positive,'thursday i jesse black casselberry fl girls URL'
positive,'galaxy nexus app improvements gmail offline search 30 days nexus samsung google android bit ly nejbye'
negative,'rt USER twitter fucking'
positive,'watching woman black 9th time hahaha'
negative,'USER leaked 2013 kit pic twitter 3y5koa3i'
positive,'drew peterson untouchable not check movie photos watch sun 7 6c URL'
positive,'rt USER exciting day \'s ice cream sandwich day HAPPYSMILEY google android'
positive,'not twitter shit a man aboutthatlife haven hella fun twitter'
positive,'USER apologize USER HAPPYSMILEY'
positive,'se member alresford community choir share stage brit award winning USER sep 15 USER exciting'
negative,'nigga USER hit a full court handed shot brook lopez smh 21st birthday shit'
positive,'dear twitter i missed promise i \'ll touch'
positive,'USER i love china apple funds sweatshops gates funds a foundation apple microsoft'
negative,'idiots not team call supporters read learn talk older fans'
negative,'i guess knicks heat pretty clear tomorrow \'s game not happen'
positive,'lol david letterman hanging crane nyc \'re gonna tomorrow USER stick upright amazing'
negative,'schedule 2 busy 2 spend unquality time USER USER 2 recover iphone mo \' mobile i mo \' immobile i sync not'
positive,'crack whip'
positive,'USER follow USER meet november 26 deserves meet crew justin \'ll bell center 4'
positive,'google \'s nexus i wanna awesome'
negative,'bad news not gibbs saturday play tv5 lb lost \'s started santos a liability cut shreds'
positive,'hey parents free tools microsoft kids safe online live family safety URL'
negative,'twitter show fuckin retweets bitch'
negative,'1st 5 star review colour lemon sets a bullet train gruesome murder sowerbutt \'s'
positive,'dress rehearsal 11th night apollo theatre shaftesbury ave shakespeare’s globe intimate mustn’t shout'
positive,'da vinci code awesome sounds probable crap fr'
negative,'USER USER issues dst alarms HAPPYSMILEY'
negative,'pushed ss4 ben sheppard worse thursday night colin murray afc'
positive,'watching vow 1st time i 3 cried 3 times'
positive,'i \'s january i not wait royal rumble wwe'
positive,'rt USER literally facebook twitter text email technology good'
negative,'microsoft licensing process annoying'
negative,'las vegas 3rd home i \'ll election wynn lost business bogus obama comments'
positive,'rt USER android 4 0 ice cream sandwich a google nexus avtar URL android google nexus bigmama'
positive,'beam microsoft microsoft holodesk research project URL'
negative,'posted donghae yesung waved put misery'
negative,'finally galaxy foams person saturday \'s smmfh ugly ass shoes'
positive,'porto amazing sun sets URL'
negative,'apple eclipsed microsoft URL'
positive,'sushis rafa tv sunday vamos HAPPYSMILEY'
positive,'apple \'s increasing skeumorphism wood leather effects tim cook canned scott forstall URL not dodgy effects'
negative,'ipad perpetual restore loop upgrade ios5 SADSMILEY USER sux steve'
positive,'loved hair style friday \'s jason wu york fashion week show \'re giving step step URL'
positive,'love i skipped category nta \'s soaps not give a fuck air tomorrow'
negative,'twitter sucks a follow limit'
positive,'harry redknapp 2nd favourite 7 4 blackburn boss venkys happen makeredknapparover'
negative,'chance USER release good headphones not blast music ears iphone ipod obnoxious'
negative,'watched vow 5th time i \'m tearing \'s wrong movie \'s omg i not'
negative,'i hate USER not hide newsstand app move a folder serves not purpose'
negative,'USER tour dates updated fox theatre 24th 26th i not fuck'
positive,'bad girls club mexico official meaning girls i not wait monday d'
negative,'1st time i drove stick i kinda lied salesman ab honda i drive standard 5 speed manual a testdrive'
positive,'nice drive chargers rivers romo face alot criticism media romo 2nd passer rating nfl history ignorance'
negative,'mommy leaving sunday not shit i knew leavin not'
negative,'i \'ve tv a times waiting call itv dancing ice starting i famous'
negative,'dear USER gotta change lt input type number gt handled blue'
negative,'play temple run watch himym season 8 orr sleep readiness tomorrow \'s morning interview decisions hard SADSMILEY'
positive,'kick weekend service ev \'s bus trip boys girls club friday 3 6 hope HAPPYSMILEY'
negative,'time i \'ve unhappy USER product disappointed internet confused i'
negative,'eyeshadow smeared center forehead i a participant ash wed i pulled chunks eyelashes fuck'
negative,'people names beginning \'a \' mail week a la microsoft'
negative,'USER 2b screwing iphone 4s resellars not 4s promised similar 2 ma bell \'s monopolistic prctices'
negative,'USER sun not rise constellation zodiac anymore a shift astrology a myth'
positive,'» rt USER not question bro rt USER i dis iphone a evo 3d'
negative,'USER yea i pre order USER t'
positive,'skipping USER shopping sprees a huge mistake i spend a month store smellsfordays neednewknives hellyaa'
negative,'\'saturday kitchen\' \'s sunday mind fucked'
positive,'a great piece history buffs friday morning a game schalke bayern marked germany \'s greatest side'
negative,'studying work not i \'m hold USER hurry fuck nopatience'
positive,'defense USER USER USER USER'
positive,'USER u sat sophia grace rosie tea awesome HAPPYSMILEY'
positive,'excited announce day green sunday january 27th australia day long weekend URL'
negative,'wtf microsoft sbs2008 rww works browserwars'
positive,'\'s monday morning i woke listening niggas paris man \'s a good day'
negative,'microsoft arrogance ballmer a computer scientist android URL'
positive,'ben amos USER clean sheet \'s enjoying challenge playing regular 1st team football mufc'
negative,'fixing a pc thinks 1601 i thought microsoft y1 6k issue fixed techsupport'
positive,'kendrick lamar USER starks jan HAPPYSMILEY'
negative,'not watch rafa \'s i \'ll video til \'s heartbreaking SADSMILEY reminded 5 1 ao 5th set'
negative,'front tomorrow \'s telegraph sport supplement rodgers ready ditch highly paid stars summer clear'
negative,'i hate dealing brain dead people USER store good products customer service sucks'
positive,'i love veldheer wake match tomorrow imo USER underrated player da raaiddaazz position'
positive,'early vote obama election2012 4more equality vote beheard URL'
negative,'USER packers win superbowl xlvii'
negative,'boys URL calvin watkins explains sunday night games bad luck cowboys URL'
positive,'i \'m ios user ics awesome great job google'
negative,'stamford bridge individually slap single human stadium'
positive,'USER i study photonics propagation light materials specialist subject HAPPYSMILEY'
negative,'tomorrow day early voting nevada i not inspired vote early i not choices suck balls'
negative,'i supposed covina game tomorrow josh i not wtf i \'m'
positive,'very nice trivia game google helps search URL fb'
negative,'case forgot panthers horrible defense pathetic ranked 27th run top cb gamble w injury cowboys'
negative,'hackers defeated windows 8 readwrite mobile ranked 5th interface design ios android'
negative,'knicks nets game moved 26th damn'
positive,'monday night football ciscos win a chance hawaii pro bowl happy hour night URL'
