@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'@albertmal88 remember @apple is evil. #icloud entering the #dropbox market'
positive,'ahhhhh just got lauren\'s email!!! we are going to snap tomorrow #beready'
positive,'said to have laid out the next 4 years @apple.jobs last iphone is 2012 not the iphone4s. iphone(4g/5) 2012 is magical! http://t.co/dxxklubp'
positive,'data usage feature looks amazing and useful! #google #galaxynexus'
positive,'on saturday night making the next hit honored us with a achievement award it felt like we were at the grammys!... http://fb.me/2752ti9y0 '
positive,'hilarious @youtube video - guy does a duet with @apple \'s siri. pretty much sums up the love affair! http://t.co/8exbnqjy'
positive,'@hollydenyerxx yup  that\'s correct. ☺ aah i\'ll always remember how i found out about them by accident and thought \'wow  they look cute\'.. 😊'
negative,'fireworks go on sale tomorrow. i\'m sorry  but after experiencing independence day in the states  nz fireworks can\'t impress me at all.'
positive,'don\'t get barry\'s unpopularity on here. he\'s a key player for best team in the country and no older than gerrard  carrick  lampard or a cole'
positive,'goodbye bump ... #google #ics'
negative,'“@carlton858: i really hate dealing with the brain dead people at the @apple store. for such good products  customer service sucks.” in nz?'
negative,'this time tomorrow  @jas_stringer and i will be well on our way to starkville for a sick weekend...the usm game is going to be atrocious.'
positive,'@amberrblack amber fantastic news!!! we will reunite with barbara and jenelle on november 21st when teen mom 2 premieres!!'
positive,'watching english vinglish!'
positive,'rondo should be glad the all-star game isn\'t hosted in dc with those galaxy foams on.'
positive,'i hope i can get a ticket to the #1d concert in belgium!!!you can\'t order them till saturday!pfff...:s'
positive,'controversy aside  the 2 games shown on tv for super sunday were great spectacles. #bestleagueintheworld'
positive,'nikon prostaff  can\'t wait to get it on and shoot tomorrow! pic.twitter.com/9z3dqmhu'
negative,'have never had such poor customer service at @apple before! what happened? (@ apple store w/ 2 others) http://t.co/gklxmui6'
negative,'this does not bode well. after charging all night  my @apple iphone 4s has 25\% battery after only 3hr off charger with no calls & light use'
negative,'toi israel admits 1988 killing of arafat\'s deputy: israel for the first time on thursday admitted responsibility... http://bit.ly/ryfce1 '
negative,'#update #microsoft ms11-078 - critical : vulnerability in .net framework and microsoft silverlight could allow r... http://t.co/izo0wunt'
negative,'great time to be a family? #microsoft #advertising enrages me. again. http://t.co/pyt7vkrp'
positive,'applications are due this friday november 2!!! let this video of yes prep senior signing day inspire you as... http://fb.me/1jdzmfdju '
negative,'lol super awkward if its hella foggy at rim tomorrow and the games suppose to be on tv lol uhhhh.. where\'s the ball? lol'
positive,'rt tutte  anche se non li vedremo  non costa niente. #welcometoitalyonedirection i love you guys.'
negative,'ghost rider: spirit of vengeance was a lost cause. you had nowhere to go but up after the 1st movie. and then you decided to dig a hole...'
negative,'rt @jewelz2611 @mashable @apple  iphones r 2 expensive. most went w/ htc/galaxy. no customer loyalty w/phone comp..'
negative,'halloween may be the second worst holiday  right after valentine\'s day'
positive,'@ririspice19 @givemethat_beca @white_choc0lat3 @stephy_t073 @onthenikdrum go boro!may the force be with you from the 1st second to the last!'
negative,'@djmizuhara do you know if sony is prepping anything special for the vita\'s one year anniversary?'
positive,'the 10th annual colossal castle contest has begun!: the colossal castle contest is one of the longest running l... http://bit.ly/y8gzsb '
negative,'i\'m going to be so lost at cypress tomorrow'
negative,'rt @italianjoya: i better be able to see my rt\'s tomorrow #twitter and tell that lil blue ass bird  and fat ass over capacity whale to!'
negative,'the brits are punishing us for american releases always being late across the pond. #skyfall to come out on november 9th. #damnyou'
positive,'the new nexus looks good! ui feel a bit confusing but i guess android users are ok with that! now  try it :) #google #android #nexusprime'
negative,'i have been seriously slacking with my #mandarin studies these past few months. blame #microsoft and #cisco!! #studyingwhilstmotivated'
negative,'if #apple came out with gaming console (ala xbox 360) that blew the current players out of water  #microsoft and #sony would be in trouble'
positive,'@blackberry boo hiss!............@apple wuhu!!!!!!!! when will my berry powered technology actually work??'
positive,'sweet ice cream sandwich rt @pocketlint google android 4.0 ice cream sandwich officially detailed #google #ics http://t.co/iuy0df5s'
negative,'is #microsoft just another evil corporation? beware when it comes to buying a #windows8 pc http://t.co/qbgxxjmm'
positive,'february 12th is a nice time to release it. its the week of the grammys too. albums sell that week.'
negative,'@therunner87 wouldn\'t be disappointed at all if he left now  before his stock falls any further z'
positive,'#twitter teamo♥ chao!'
negative,'#microsoft #windows media centre gui #fail #majorfail'
negative,'houston we have a problem!! my ipad has been restoring for 12+ hours after installing @apple ios5. this can\'t be right....'
negative,'@michael5sos are you coming to nz tonight or tomorrow morning?? waaa im so confused ):'
positive,'being told we are 10 days ahead of work has resulted in one being rather bored.. roll on the weekend!!'
negative,'#bofh excuse #447: according to #microsoft  it\'s by design | #ifollowback #instantly'
negative,'@lj_hawkins your lying'
negative,'@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. really annoyed.'
positive,'but fb still sucks &amp; #twitter beats it anyday!'
negative,'where is my iphone!?!?!?! @apple'
positive,'better gallery app to be included with android 4.0 as well. #google #android #ics'
positive,'eli manning best 4th quarter qb in the game!'
positive,'they are hereee! i\'m so envy those who just met them at the klia especially who took pictures w nick j :( tomorrow is my turn!'
negative,'@raggyrach next wednesday going to the disney one. no chance avril will go to the universal night #wimp'
positive,'@apple cards app notifies me the card i sent has arrived at local post office and should be delivered today... sunday. truly is #magic.'
negative,'my body is exhausted. i walked from 79th and jeffery to the lakefront  where i accidentally sat on dead fish  to 55th and king dr. and back.'
negative,'whitecaps vs the mighty robbie keane and la galaxy this thursday  7:30. fuck training  hitting up @sinbin_grill'
negative,'this thursday night football game sucks. but go chiefs! i just want to see hot head rivers explode on the sideline tonight.'
negative,'cheating manc bastards'
negative,'nooooo they delayed the knicks and nets game until monday!'
negative,'@trisha_ps @icloud is cloudy. @apple tech  not very techy.'
positive,'an emotionally intelligent organisation through mindfulness? find out how with @getsiyli in san fran in dec https://siylidec6-siyf17.eventbrite.com/?nomo=1  pls rt!'
negative,'a third of those killed in pakistan by us drones are civilians. they don\'t like us. no reason to. i forgot they\'re a nuclear state too.'
negative,'sledgehammer maybe! rt @skandalasgp office blues *drink?* rt @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/lcxa9q8p'
negative,'theo walcott is still shit  watch rafa and johnny deal with him on saturday.'
negative,'i hate #microsoft powerpoint!'
positive,'rt @imightbewrong: i\'m over people bitching about the #iphone4s... i think it\'s the smartest phone i\'ve ever had and i\'m very happy.   : ...'
negative,'two of my oscars died today. don\'t know why. i guess they couldn\'t stand it out till november 6th.'
negative,'1st free.edom taken away. cant buy your size of soft drinks. 2nd.religious freedom for catholics. next? obama...coming for you'
positive,'the lugo & saxa years! @screenguy69 @ellenhollman rt @stevendeknight you never know. rt @jimrd1973 any chance (cont) http://tl.gd/jppb35 '
positive,'not everyone has the same image of sexy. there are plenty of men out there who may think i\'m built like ray lewis wit a weave. oh well...'
positive,'yo i\'m excited for royal rumble might book that monday off work so i can watch it'
negative,'gop has set the bar very low with a 4th cycle promoting a grossly un-american idea: potus as elected autocrat. #civics101'
negative,'now  really #google how hypocritical is this? http://t.co/6nhuyfeh #analytics'
negative,'fran says paterno was very congenial to the media in his early years. age & perhaps betrayal by media may be part of his rift with media.'
positive,'maybe not the most efficient way to browse  but fun: #google releases an infinite digital bookcase http://t.co/x1qzex7f by @meghankel'
positive,'pretty big deal from #samsung and #google def can\'t wait to get my hands on the #galaxynexus and #ics'
positive,'@richardwakile is the station up and running i need gas bad. everyone is out !'
negative,'@blackberry does take better quality photos than @apple iphone though. i give them that! #photograherseye'
negative,'2nd night parker has been on it ..boy oh boy'
positive,'and then on tuesday & wednesday its champions league match day 4 i think?? or it might be 5..im not sure wooooo hooooo'
positive,'i love this. so much. thank you @apple.  http://t.co/ui8loezx'
negative,'spain summons argentine ambassador in oil dispute - spain warned argentina on friday it risks becoming an... http://is.gd/cysyup'
negative,'nick diaz said he would fight gsp tomorrow if the ufc asked. except  you know  they wouldn\'t... because you\'re suspended...'
negative,'toni gonzaga will be in legazpi on october 30. huhuhuhu. i wanna cry i want to come but how? i dont have money. waaaah @tonigfanpage'
negative,'echo: sex offender is warned he may face jail over offences http://bit.ly/seidq5  #dorset'
positive,'best answer to beckett\'s stalling tactics? zobrist lines an rbi single off his glove. tied at 1. #rays have yet to make an out.'
negative,'fucking part time fans. where were you at boro away on saturday?'
positive,'if you\'re an october baby  then happy valentine\'s day to your folks ... they have an annual memory'
positive,'ok im off twitter for the night til tomorrow bomb squad enjoy ur night love you much!'
negative,'bummer that @apple #icloud syncs on windows only w/ outlook (not thunderbird) & ie (not firefox  chrome). #sadmac'
negative,'migraine since saturday & a blood vessel burst yesterday in the eye where it\'s located. any more and i\'ll be rocking a marie colvin eyepatch'
negative,'@apple  #ios5 on iphone2 causes camera apperature dilation problems & freeze.'
positive,'so  i am using my work pc (never ever) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac'
positive,'wildcat madness tomorrow! community pep rally! bell game! hope to see you all there!'
negative,'google is gonna need to do better than this to beat #ios #android #icecreamsandwich #google http://t.co/tbnyx7p7'
negative,'. dmdk party led by actor vijayakanth may not sustain for a long time under the shrewd politics of jayalalithaa. http://timesofindia.indiatimes.com/city/chennai/dmdk-rebel-mlas-get-vip-treatment-at-cms-function/articleshow/17012957.cms …'
positive,'#mango shows #microsoft still has the taste for smartphone success http://t.co/maoqaplh'
positive,'i need a hookup  stop teasing me #google http://t.co/07yr58wl i want the new #nexus'
positive,'loved the introduction of the google galaxy nexus & ice cream sandwich. really looking forward to my new phone #android #ics #nexus #google'
positive,'i do!! @waterbearer131: @tanycoutur3_ @northernbeauty_ do you guys want to go see the new denzel washington movie tomorrow?'
negative,'big mix up people  channing tatum is not here  it\'s just anthonee bercik  autographs tomorrow.'
negative,'@hailfire101 @irvysan they are... then @apple happened and snatched siri so they could be douchebags and say \'it\'s ours!\''
positive,'happy valentine\'s day  artemis you remembered. come on! what kind of jerk would i be if i forgot valentine\'s day?for the 5th year in a row?'
negative,'my thoughts on the rnc letters to secretaries of state  raising ?s about voting machines w/no evidence to back it up: http://ralstonreports.com/blog/gop-obscenely-tries-cast-doubt-elections-veracity …'
negative,'should\'nt have watched the grey last night because walking down a dark driveway when the sun decides to play hookie is not a good time.'
negative,'if ade is playing up when he had no pre season  has been injured and with defoe inform he needs to go imo! that attitude not wanted at spurs'
positive,'what i love about #google it always shows me that am not the only retarded person on this planet when am searching for stupid things :d'
negative,'#retweets section of my #twitter account has not been working for 17 hours! is everyone else having this problem? #rt #rts'
positive,'first time listing to red: does this diva think she\'s avril lavigne? 2nd - 54th time: can\'t.stop.listening.'
negative,'and on tuesday  harry redknapp distanced himself from the job following speculation he was planning talks with the club.'
negative,'how have i missed that today is national margarita day?!?!? kinda doesn\'t go with ash wednesday.....'
negative,'the nfl area in nike town on oxford street in london has now been moved to the 2nd floor. @nikeuk  @usnikefootball pic.twitter.com/qz53ehho'
negative,'pricey knock him out pricey pricey knock him out!!'
negative,'#microsoft lync crash issue on #mac os x 10.7.2 [fixed] - http://t.co/yzhcdgfp'
positive,'i have been blown away by technological innovations.... #microsoft should do more #marketing!!'
positive,'anyone wanna go see #shedseven at boro on 14th december?? 17.50 each. let me know  i really want to go.'
negative,'not able to watch the enrile documentary  but i\'ve a sense he (yet again) won\'t like tomorrow\'s inq editorial.'
positive,'watching sunday\'s harry and paul. good it is too. well-observed and fearsomely dry.'
negative,'clatenberg is name of referee...we should remember!'
positive,'@timocchipinti were going to be at boys and girls club to clean tomorrow at 10am. they told us to bring boots and gloves. all are welcome.'
positive,'just wrote a great song with mitch daniels! really looking forward to performing it with him on thursday! :)'
negative,'@asimrang @apple @umber the desktop app is wack though'
negative,'@apple wow @motorola just crushed your dreams....'
negative,'so i heard my old crush is going to the bell game tomorrow and wanna talk? wtf? :o #weird'
positive,'thank you @apple for your innovations. exhibit a: guy playing with facetime instead of watching game at sports bar. http://t.co/ou7k39ge'
negative,'#microsoft took 6 months to recruit everson and 9 months to lose her to #faceboook via adweek http://t.co/l5mtm6ig'
positive,'well.....#google\'s #icecreamsandwich and new accompanying phone are  as usual  neat  but nothing ground-breaking'
positive,'i just realized that the reason i got into twitter was ios5 thanks @apple'
negative,'centre suffering from \'policy paralysis\'  alleges jayalalithaa: jayalalithaa on tuesday charged the upa go... http://bit.ly/p84izt  #news'
negative,'what\'s wrong with siri today @apple'
negative,'so let me get this straight  #microsoft makes windows phone  microsoft owns skype but there\'s no #skype app for windows phone.'
positive,'enjoyed the flotus today in fl! @michelleobama u r brilliant...simply put! glad i voted saturday #obama2012 #duval pic.twitter.com/0szz0xm7'
positive,'my mom just texted me reminding me that grammys birthdays tomorrow.. how could i ever forget? #biggestdayoftheyear'
negative,'waiting for a phone call off the head of joseph wright. but i might have to go back to benedicts tomorrow! :( #godhelpme'
negative,'*sigh* @apple store seems stumped what to do about my catastrophically bad battery life after upgrading to #ios5'
negative,'what is going on with all my @apple products?! first my #ipad freezes (still is frozen) and then my #iphone won\'t turn on!!! #techietroubles'
positive,'@ama_la_lettura would you be up for full day of movies at mine on thursday? :p so far tarzan and the notebook is on the list xd'
positive,'michael jackson radio may be one of the softest stations. but got damn has some good jams.'
negative,'@hbogo @apple - why don\'t you play nice and let me use hdmi from ipad?  pretty lame.'
negative,'rt @cjwallace03: so apparently @apple put mb cap on your sms with the new update. 25mb storage before it tells you your inbox is full. w ...'
positive,'#google has finally unveiled the much awaited #android os ice cream sandwich & it sure looks good! http://t.co/snl38em1'
positive,'rt @sebascoulombe: thanks to samsung and google  i\'m now craving for some ice cream sandwich !  #icecreamsandwich #google #samsung'
positive,'#android #google device frame generator updated for galaxy nexus - your screenshots just got prettier http://t.co/9bwt2w6z #dhilipsiva'
positive,'@hope_forhippies hell yea lmfaoo   & see you tomorrow asia baby (;'
positive,'my moms bday is in 26 days omg :0 what should i get her ? #sagittarius'
negative,'smashed yet another #iphone screen. when are @apple gonna make the phone more durable!!! tired of fixing it myself!!!'
negative,'and i never had a good time i sat by my bedside with papers  poetry about estella. #greatexpectations'
negative,'i was going to move to siberia last wednesday.now i don\'t have to.siberia has moved here.it\'s bloody freezing. #heatingtime.'
positive,'go  go  go ice cream sandwich developers! #android sdk r14 is live @ http://t.co/oeurmtlx! #google'
positive,'@codysio im so excited for when you come to northern lights on the 27th it will probably make my life.'
negative,'office blues *drink?* rt @wuppy: #microsoft fail #notresponding for fcucks sake  http://t.co/vtybqi91'
positive,'@ammmylewis... did @carsonfratus just ditch twitter for sleep?? #weirdo... #twitter&gt;sleep'
negative,'#google #cloud service blackouts threaten cloud users: during a 30-day period in august and september  for ... http://t.co/g0elvrvj #tcn'
positive,'forget siri  there is still no beating speech commands on @windowsphone: http://t.co/19gajsgi #wp7 #mango #tellme #microsoft #siri'
negative,'heading back to greenville on monday! ugh why cant trainings be in columbia?! im tired of going to freakn greenville!!'
negative,'police raid activist’s home for ‘criminal’ posts on facebook. china? no – wales | http://po.st/dq5ijs/  @rattlecans'
negative,'danica patrick let her temper get the best of her sunday and knocked herself out of nascar race http://lat.ms/xmbw6k '
negative,'speaking of king cake  the 1st time my mom had some  she ate the baby. got stuck in her throat and she had to got to the doc to get it out.'
positive,'photo: fab find! jason wu satin scarlet clutch at off 5th! whoop whoop! (taken with instagram) http://tmblr.co/zc_efxqzwys5 '
negative,'good morning asia! i want to see pics of you all with your new truth be told part 1 eps! tweet me a pic + i may rt you :) #truthbetoldpart1'
negative,'and the new season opener is against the dallas stars on thursday  oct 25. you probably shouldn\'t buy tickets yet. call me cynical.'
negative,'#stupid fucking #twitter #twitterapp give me my damn #mentions noowwwwww!!!!! ugh! #drawlin as always #tmw #promoallday #followlimitisgay to'
positive,'sophia grace and rosie: we know one of your songs!! the sun comes down na na na na @tomthewanted http://www.youtube.com/watch?v=p-pogkhxoy4&feature=branded …'
positive,'cant build a website. get a #google website #free ! http://t.co/7quy4uou'
negative,'laker fans should take it as a sign that they got beat by the sacramento kings twice in the preaseason...and their starters played the 4th'
positive,'everyone talks about eli manning being the best in the 4th qtr. jay cutler has the best qbr rating in 4th qtr in the nfl #getsome #dabears'
positive,'bj penn vs. nick diaz replay on fueltv! i\'d pay to watch it a 2nd time!'
negative,'tomorrow october 25 il divo is presented in the valence forum here in venezuela! and i\'m not going hahaha'
positive,'one of my best 8th graders kory was excited after his touchdown today!! he did the victor cruz!!lol pic.twitter.com/tqorfrxb'
positive,'#microsoft word works on my computer again! yessss'
positive,'piss easy job analysing on motd2. they just repeat what gary neville says on super sunday.'
negative,'@drphil watching the trayvon episode i recorded. the martins are incredibly strong & i am so sorry for their loss may god bless them #rip tm'
positive,'@kreuzer_11 i really do hope they finish the trade by tuesday or wednesday. gagner is a real solid player and could help the sabres'
positive,'the future of #information: innovators from #google  #microsoft &#twitter  nov. 14-18  info & registration at http://t.co/kjkz77zy #umd'
positive,'@apple by far the best ipod and first time iphone ever.... good job guys'
negative,'may be late to the ncs thing  i honestly haven\'t the foggiest where the central library is xd'
negative,'how #apple eclipsed #microsoft http://t.co/4bwxjadg by @charlesarthur #business @guardian'
negative,'i spoke too soon. flight just cancelled. looks like i\'m stranded in calgary. i\'ll try again tomorrow am! eek  i hope i make it #iycsask.'
positive,'men get mad at each other  fight  and get over it. women get mad  and will hold a grudge that lasts forever.'
negative,'waiting for items to copy in itunes after everything did copy goes on  and on  and on.  come on @apple  what the hell?'
negative,'#ics introduces facial recognition to unlock phone  however - the demo didn\'t go as planned.http://engt.co/q2kec7 #google goof up! #android'
positive,'han mon dieu le remix de i am the best dans dream high 2  je meurs xddd'
negative,'#twitter timeline and mentions up the shit :('
negative,'how can you hate on yolo....please tell me how living your 2nd time is'
negative,'for being the inventor of the computer mouse — why is it that @apple has never made one that is not a complete piece of fucking shit?!!?'
positive,'rt @assim99: dear #google  i want the galaxy nexus now. please send it to me by email or something - i know you have the technology'
negative,'sandy  if you have ruined my chances to see bruno mars on monday i will go buck wild.'
positive,'#microsoft bing is the new king of search  tipped #google search http://t.co/61oglika'
positive,'.@apple you got me. i\'m now invested. macbook pro next year. time to get on selling more of my #android gear'
positive,'with carriker out  golston injured expect baker to get more time at nt with cofield slid out to end. baker can play de as well tho.'
negative,'so disappointed with the movie ghost rider: spirit of vengeance. so not better than the 1st ghost rider movie'
positive,'gutted about bellamy and smith but we signed fulham player on loan until december 2nd and seen him on youtube he looks good'
positive,'.@apple thanks for fixing this... http://t.co/wtj1ogdo'
positive,'procrastinating. i need to get ready for the 6th district chicago police rally against violence. chi-town cheer will be performing. king dr.'
negative,'seriously all of you people are dumb saying that all of the schools in cny are going to be closed tomorrow...'
negative,'i would much prefer it if vermaelen plays at cb and is the player marking van persie  he knows his movement more than anyone else.'
negative,'@apple your service experience is really fucking slipping (except for cute  eyelash batting girlies). (@ apple store) http://t.co/dohdenmg'
positive,'black history fact: marsalis is the 1st and only artist to win both classical and jazz grammy awards in one year  and to repeat the next yr'
positive,'#google #icecreamsandwich totally blowing #apple ishit away...'
negative,'if @marco_ten didn\'t like coloccini being likened to bobby moore  he will hate mon claiming mcclean and johnson \'class\' #safc #nufc'
negative,'love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance'
positive,'this goes way too fast :o its been already a year that i saw avril lavigne in concert <3 october 25 2011  one of the best day of my life :d'
positive,'tomorrow...walmart  target  walgreens  cvs  kroger  whoever..i\'m coming for that discounted candy...be ready for it ;)'
positive,'i sang an avril lavigne song for the talent show in the 5th grade.. i loved her so much'
negative,'is the sound of compliments that sound more like obituaries #microsoft'
positive,'#yahoo up 4 sale - again! yrs back #microsoft almost bought it & now glad it didn\'t. this could b deal of the year that dosent happen!'
negative,'monta ellis commits his 1st foul! he\'s cold with 2 missed fts  a foul and a miss to start q3. #bucks trail #bulls 70-60  mid q3.'
negative,'its not that i\'m a gsp fan  i just hate nick diaz. can\'t wait for february.'
negative,'i still didn\'t watch degrassi from friday? what am i doing with my life? apparently not much.'
positive,'@punkinpwincess: david guetta is coming to fort canning at 11 october :3 omg omg omg! :3 will b going :d'
negative,'@apple itunes is the worst program ever. for such a great phone  you make some awful software.'
positive,'with j davlar 11th. main rivals are team poland. hopefully we an make it a successful end to a tough week of training tomorrow.'
positive,'pretty good thursday night with @juliecbirch! if only rivers would stop sucking so bad! # @ qualcomm stadium http://instagr.am/p/rglnggyx6o/ '
negative,'omg mali music is going to be in philly tomorrow! at the liacouras center  performing at the kingsmen tour! i\'m so sad.'
negative,'#microsoft #dynamics #nav is a cesspit. extreme consultingware. to be avoided...'
positive,'spirit friday!fill the halls with school colors and enjoy a dress down day! no pj  yoga pants or flip flops/backless shoes. you are poland!'
positive,'like  sweet you. happy valentines day. (when it\'s july). i\'ll meet you at the shop every tuesday........'
positive,'just caught the last few minutes of @orjan_nilsen\'s track endymion on @siriusxmarea. great track to get ready for work with. its my friday!!'
positive,'sorry #apple #google and #samsung just made you look bad. #android is king'
negative,'dear @apple: why did all my pdfs and epub files disappear from ibooks in my iphone post ios5 upgrade? this hurts. #3gs #needsomethingtoread'
positive,'microsoft stores offer up free windows phone 7 devices #microsoft #microsoftstores http://t.co/7yvjmhnq'
negative,'#microsoft just bought #skype officially. so how\'s the future of #skype on any other devices/operating systems? :('
negative,'holy drunk! wine  johnny walker and beer are not a great combo esp on a thursday night to many emotions too much sadness  calling it a night'
negative,'rugby tonight and it\'s like freezing omg i may die'
negative,'apple ceo \'extremely sorry\' for problems with new maps: source: http://www.bakersfieldnow.com  --- sunday  september 30 ... http://bit.ly/sqenqe '
positive,'hello from dublin! tomorrow we\'re playing at the button factory. onstage at 9  but if you come for @toquiwa_jp at 8  you won\'t regret it!'
negative,'fuck halloween. fuck thanksgiving. fuck my birthday. fuck christmas  the new year  valentines  st. patrick\'s  april fools. fuck all of that.'
positive,'apparently tomorrow is nation kissing day. ladies  you\'re more than welcome to stop by.'
positive,'calling all #marketing executives in #houston - sign up for #google #training - http://t.co/vo542mrz - i can\'t wait to be there for the week'
negative,'9\% now on my second full charge of the day. pissed @apple'
negative,'david guetta\'s playing with alesso at fort canning 8th oct. only want to hear alesso leh.'
positive,'just registered as an @apple developer... here\'s hoping i can actually do it... any help  greatly appreciated!'
positive,'video: #google wallet  see the wow effect http://t.co/mcw78vtg'
positive,'rugby is a great winter sport for gaa ladies looking to keep up there fitness. come along friday to kilkenny rfc at 7 to try it out'
negative,'leading off: marathon on  nets-knicks off  which one doesn\'t belong in nyc post-sandy? http://nyti.ms/srpaoe '
positive,'loved the hair style from friday\'s jason wu #nyfw show? we\'re giving you the step-by-step to recreate the look http://ow.ly/dd8ui '
positive,'damn. i would totally buy the sun for this. @michaelroston: future of news again: free hawkeye lego with murdoch\'s sun http://pinterest.com/pin/118008452707468663/ …'
negative,'mark martin by far the most unluckiest nascar driver of all time  2nd 5 times in points & the heartbreaking 07 daytona 500.'
negative,'clarence thomas must have designed the new osx lion  tossing decades of workflow standards  @apple bring back “save as”! #autosavesucks'
negative,'@apple #ios5 gm on ipad1 is very slow wash better on beta7/8 solve this problem  or give me the ipad2'
negative,'rt @shlft: dear #google & #samsung... learn some presentation 101 first. please.'
positive,'@greysonchance  since you\'re in asia  good morning! xo can\'t wait for november 11. :-)'
positive,'just did spartacus 2.0 and sauna...imma be sore tomorrow but so worth it'
positive,'maybe #apple could use some of it\'s billions to do some good in the world?...oh wait  that\'s what #microsoft does.'
negative,'wtf @apple 64 pages for the new terms & conditions when u update ur apps from the itunes store. do u really think we\'ll read em? really???'
positive,'safe and sound at #flibs we\'ll be all over the docks tomorrow!'
positive,'every thursday i fall more and more in love with maya rudolph'
negative,'also @ericgreenspan  don\'t forget @apple stop closing the app store after each bloody purchase...'
positive,'@apple loving the new ios5 upgrade for the iphone!'
negative,'i can\'t believe my cold is coming back. stress and sugar are killing my immune system.'
negative,'nothing says \'fuck you\' to super rugby than when ep kings get relegated tomorrow. i\'m waiting'
negative,'i want to celebrate thanksgiving :( seems like an amazing holiday'
positive,'i must admit @apple has made me a very happy camper! i have text tones now! lol! ring tone: #makemeproud drakes vers! text tone: nicki\'s'
negative,'i just want to use this moment to thank @theefefe for existing and stuff.'
positive,'one more picture of the services provided in the #cloud. i am in love with #microsoft http://t.co/q0qleokz'
positive,'@real_liam_payne saturday  i buy my ticket for the #tmhtour in belgium! i\'m so happy!'
negative,'this is the 1st halloween my kids didn\'t go trick or treating... kinda sad they are too old for it now cuz i... http://fb.me/27huwu7kh '
positive,'@michaelhadley3 i\'m pretty excited to have wolters on my team :).'
positive,'... i think i should work for #melaleucathewellnesscompany ... probably the best company to work for .. oh and #google'
positive,'that was a good one(commercial). #microsoft'
positive,'#google finally!! all searches for logged in users will be on https! http://t.co/rauerrtf'
negative,'i hate you @apple for not sending toledo oh @bestbuy any @iphone for @verizon even after i pre ordered!!!'
negative,'if @apple does not resolve the #siri network issues they will need to rename a great product to sorri - who else is having issues?'
negative,'team rita  oh you fancy huh? 2nd place  trophies  eatin\' at the blackwell 2nd place  trophies  eatin\' at the blackwell. oh you fancy huh?'
negative,'terrible customer service at los gatos @apple! why do i have to pay $199 for a bad home button on my iphone?!?'
positive,'#ios5 update submitted to @apple! thanks for all the support!'
positive,'dear #google  i want the galaxy nexus now. please send it to me by email or something - i know you have the technology'
positive,'@gismccurdian well... you won. congrats. my week of no sleep didn\'t work to your excellent friends u have. #mccurdiansfoughtfortheiridol'
negative,'rt @shaydiddy: @circustk @ups @apple both of them are bs!!! how do u tell me go between a certain time only and the muh fuh is closed!'
positive,'kendrick perkins led the league for the 4th year in a row in spm (scowls per minute) literally laughed out loud'
negative,'lmfao *dies* omg stop “@callme_jacob7: fuk demi slutty ass let my manz david corey through”'
negative,'#microsoft lync crash issue on #mac os x 10.7.2 [fixed] - http://t.co/rzucfejc'
negative,'samsung seeks iphone 4s ban in japan and australia patent war intensifies with injunction sought against @apple http://t.co/qmwjtvnk'
negative,'did you just tell me lucas scott leaves in the 6th season of tree hill with peyton to travel the wolrd?#youjustruinedmylife #fuckyou'
negative,'http://t.co/zbltz5mw german federal #trojan\'s got a bigbrother. #gov spying on its people  #microsoft\'s 32bit/64bit #windows is target'
negative,'oh and happy halloween. #halloween #pumpkin #awesome pic.twitter.com/4up8o5qq'
negative,'i haven\'t bought my kit and ncs is tomorrow. my frame of mind right now is just #leaveityeah'
positive,'me personally don\'t see grammy playing afl again still 28 but i think he\'ll turn to something else now. best of luck with what may be next.'
positive,'rt @katebetts: another great james stewart story in today\'s ny times about importance of architecture in @apple retail success http://t. ...'
negative,'friday night knicks vs heat if you not watching the game wit me dont fuck with me lbs i be engaged like a mf #knicksnation #teammelo'
negative,'it\'s ridiculous how sony actually still doesn\'t know how much the tickets cost they go on sale tomorrow do you have a brain?????'
negative,'relax on forbath.. just had a text and trying to get confirmation. until conformation comes cundiff still the kicker.'
positive,'google ics looks awesome  can\'t wait til it gets ported over to my evo  face unlock?! ... #android #google'
positive,'today (july 28th \'12) is milk chocolate day. bring it on. #milkchocolateday http://bit.ly/pnjevg '
negative,'if jacob tweets one more time tonight i\'m beating his ass in school tomorrow #dontbethatguy'
negative,'anyway  sorry for these random tweets about the finder. unfollow for the night. i\'ll be back to normal sports stuff tomorrow'
positive,'3000th tweet dedicated to andy carroll and west ham  brilliant start to the season  now continue it with wigan on saturday!'
negative,'#fail on the face recognition not working #google #samsung'
negative,'time for james harden (34 points) to step aside and let jeremy lin takeover the 4th #linsanity #sarcasm'
positive,'all this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom'
negative,'noel gallagher: musicians are fucking idiots. - yeah  brian may - he\'s an idiot... an idiot who just so happens to be a professor?'
positive,'jr got selected to the pro bowl team and the season not over yet!!!! one more game saturday than playoffs.'
