@relation Tweets

@attribute Class {positive,negative}
@attribute Text STRING

@data
negative,'dontbemadatmebecause android user'
positive,'a positive note advance control data usage a great idea HAPPYSMILEY google nexus'
positive,'mark athena goo brb reality'
negative,'morning wake 1 30 gamble not idea knock sleep hour fit milkman pervert'
positive,'check march hereford heifers sale url stockshowlife bannerchasing showringready'
positive,'i i md i wanna bear negro shit fun sunday ross snighter sunday finna pop twl'
positive,'brilliant webgl bookcase google URL'
negative,'watch wiggle 1st time embarrassed men i remember filthy rich parenting'
negative,'i love knicks a good center 1st time ewing a sudden user rid allstar vote position'
positive,'i i \'m bed mean i \'m gonna sit twitter 30 min bed twitter lt 3'
positive,'iphone user i reaaly feel i ice cream sandwich android today google apple android iphone'
negative,'user user not word iphone4s preorder buy blame sprint sprint blame user i honest answer'
positive,'user i refer google icecreamsandwich amazing imo android miss i URL'
negative,'user ipad ios5 message icon include not'
negative,'a week user ios5 i \'m jailbroken 4 2 feature 5 not stable'
positive,'i love syncs chrome bookmark phone icecreamsandwich google'
negative,'hey ego october gary carter kirby puckett hofers difference class act not'
positive,'close eyes sun \'ll alright not hurt morning light i \'ll safe sound np'
negative,'predict afc win league cup night \'s draw 2 1 chelsea final bradford boro'
positive,google
negative,'trayvon daily tweet 10 05 memory trayvon martin kill 223 days rest peace thought love family'
negative,'centre suffer \'policy paralysis \' allege jayalalithaa jayalalithaa tuesday charge upa governme URL'
positive,'a chance win \'ll tom coughlin play underdog card espn memory year hurt nolie'
positive,'jesus cv mom mary i kick flu 1 week w maryjane monday struggle'
positive,'twitter mood'
negative,'\'s national kiss day thursday tf shit'
positive,'i grandma a post card cardsapp USER'
negative,'i hype knicks net game tonight give brooklyn 1st l fuck hurricanesandy'
negative,'day bca tomorrow lori yes dress breast cancer SADSMILEY'
negative,'friday night \'s dead suppose i bed watch spartacus nurse a glass rum i not cokeSADSMILEY sendmetoasleep'
negative,'iphone 4 siri not work shit user'
negative,'dear user air a notbook update kill wifi bug destroy productivity'
negative,'user remember user evil icloud enter dropbox market'
positive,'ahh lauren \'s email snap tomorrow beready'
positive,'lay 4 years USER job iphone 2012 not iphone4s iphone 4g 5 2012 magical url'
positive,'data usage feature amazing google galaxynexus'
positive,'saturday night making hit honor a achievement award felt grammys URL'
positive,'hilarious user video guy a duet user \'s siri pretty sum love affair URL'
positive,'user yup \'s correct HAPPYSMILEY aah i \'ll remember i accident think \'wow cute \' HAPPYSMILEY'
negative,'firework sale tomorrow i \'m experience independence day state nz firework not impress'
positive,'not barry \'s unpopularity \'s a key player team country not older gerrard carrick lampard a cole'
positive,'goodbye bump google ic'
negative,'user i hate deal brain dead people USER store good product customer service suck ” nz'
negative,'time tomorrow user stringer i starkville a sick weekend usm game atrocious'
positive,'user amber fantastic news reunite barbara jenelle november 21st teen mom 2 premiere'
positive,'watch english vinglish'
positive,'rondo glad star game not hosted dc galaxy foam'
positive,'i hope i a ticket d concert belgium not order saturday pff s'
positive,'controversy 2 game show tv super sunday great spectacles bestleagueintheworld'
positive,'nikon prostaff not wait shoot tomorrow pic twitter 9z3dqmhu'
negative,'poor customer service user happen user store w 2 URL'
negative,'not bode charge night user iphone 4s 25 battery hr charger not call light'
negative,'toi israel admit 1988 kill arafat \'s deputy israel time thursday admit responsibility URL'
negative,'update microsoft ms11 078 critical vulnerability net framework microsoft silverlight r URL'
negative,'great time a family microsoft advertising enrages URL'
positive,'application due friday november 2 video yes prep senior sign day inspire URL'
negative,'lol super awkward hella foggy rim tomorrow game suppose tv lol uhh \'s ball lol'
positive,'rt tutte anche se li vedremo costa niente welcometoitalyonedirection i love guy'
negative,'ghost rider spirit vengeance a lose 1st movie decide dig a hole'
negative,'rt user user user iphones r 2 expensive w htc galaxy not customer loyalty w phone comp'
negative,'halloween worst holiday valentine \'s day'
positive,'user user beca user choc0lat3 user t073 user boro force 1st'
negative,'user sony prepping special vita \'s year anniversary'
positive,'10th annual colossal castle contest begin colossal castle contest long run l URL'
negative,'i \'m lose cypress tomorrow'
negative,'rt user i rt \'s tomorrow twitter lil blue ass bird fat ass capacity whale'
negative,'brits punish american release late pond skyfall november 9th damnyou'
positive,'nexus good ui feel a bit confuse i guess android user HAPPYSMILEY google android nexusprime'
negative,'i slack mandarin study month blame microsoft cisco studyingwhilstmotivated'
negative,'apple gaming console ala xbox 360 blow current player water microsoft sony trouble'
positive,'user boo hiss user wuhu berry power technology work'
positive,'sweet ice cream sandwich rt user google android 4 0 ice cream sandwich officially detail google ic URL'
negative,'microsoft evil corporation beware buy a windows pc URL'
positive,'february 12th a nice time release week grammys album sell week'
negative,'user not disappoint leave stock fall z'
positive,'twitter teamo♥ chao'
negative,'microsoft windows medium centre gui fail majorfail'
negative,'houston a problem ipad restore 12 hours instal user ios5 not'
negative,'user come nz tonight tomorrow morning waa im confuse SADSMILEY'
positive,'tell 10 days work result bored roll weekend'
negative,'bofh excuse 447 microsoft \'s design ifollowback instantly'
negative,'user hawkins lie'
negative,'user phone user user pretty annoyed'
positive,'fb suck amp twitter beats anyday'
negative,'iphone user'
positive,'gallery app include android 4 0 google android ic'
positive,'eli manning 4th quarter qb game'
positive,'heree i \'m envy meet klia picture w nick j SADSMILEY tomorrow turn'
negative,'user wednesday disney not chance avril universal night wimp'
positive,'user cards app notifies card i arrive local post office deliver today sunday magic'
negative,'body exhaust i walk 79th jeffery lakefront i accidentally sit dead fish 55th king dr'
negative,'whitecap mighty robbie keane la galaxy thursday 7 30 fuck training hit user grill'
negative,'thursday night football game suck chief i hot head river explode sideline tonight'
negative,'cheat manc bastard'
negative,'noo delay knicks net game monday'
negative,'user ps user cloudy user tech not very techy'
positive,'emotionally intelligent organisation mindfulness find user san fran dec url pls rt'
negative,'a kill pakistan drone civilian not not reason i forget \'re a nuclear state'
negative,'sledgehammer rt user office blues drink rt user microsoft fail notresponding fcucks sake URL'
negative,'theo walcott shit watch rafa johnny deal saturday'
negative,'i hate microsoft powerpoint'
positive,'rt user i \'m people bitch iphone4s i \'s smart phone i \'ve i \'m very happy'
negative,'oscar die today not i guess not stand november 6th'
negative,'1st free edom not buy size soft drink 2nd religious freedom catholic obama come'
positive,'lugo saxa years USER user rt user rt user chance cont URL'
positive,'not image sexy plenty men i \'m build ray lewis wit a weave'
positive,'yo i \'m excited royal rumble book monday work i watch'
negative,'gop set bar very a 4th cycle promote a grossly american idea potus elect autocrat civics'
negative,'google hypocritical url analytics'
negative,'fran not very congenial medium early years age betrayal medium part rift medium'
positive,'not efficient browse fun google release infinite digital bookcase url user'
positive,'pretty big deal samsung google def not wait hands galaxynexus ic'
positive,'user station run i gas bad'
negative,'2nd night parker boy boy'
positive,'tuesday wednesday champion league match day 4 i 5 im not woo hoo'
positive,'i love user URL'
negative,'spain summons argentine ambassador oil dispute spain warn argentina friday risk URL'
negative,'nick diaz fight gsp tomorrow ufc ask not \'re suspend'
negative,'echo sex offender warn face jail offence URL dorset'
positive,'answer beckett \'s stalling tactics zobrist line rbi single glove tie 1 ray'
negative,'fucking part time fan boro saturday'
positive,'\'re october baby happy valentine \'s day folks annual memory'
positive,'im twitter night til tomorrow bomb squad enjoy ur night love'
negative,'bummer user icloud syncs windows w outlook not thunderbird not firefox chrome sadmac'
negative,'migraine saturday a blood vessel burst yesterday eye \'s locate i \'ll rock a marie colvin eyepatch'
negative,'user ios5 iphone2 camera apperature dilation problem freeze'
positive,'i work pc a feel worst speaker user spoil imamac'
positive,'wildcat madness tomorrow community pep rally bell game hope'
negative,'google gonna beat io android icecreamsandwich google URL'
negative,'dmdk party lead actor vijayakanth not sustain a long time shrewd politics jayalalithaa url'
positive,'mango show microsoft taste smartphone success URL'
positive,'i a hookup stop tease google url i nexus'
positive,'love introduction google galaxy nexus ice cream sandwich phone android ic nexus google'
positive,'i user user user guy denzel washington movie tomorrow'
negative,'big mix people channing tatum not \'s anthonee bercik autograph tomorrow'
negative,'user user user happen snatch siri douchebags \'it \'s \''
positive,'happy valentine \'s day artemis remember kind jerk i i forget valentine \'s day 5th year a row'
negative,'thought rnc letters secretary state raising s vote machine w not evidence URL'
negative,'\'nt watch grey night walk a dark driveway sun decide play hookie not a good time'
negative,'ade play not pre season injure defoe inform imo attitude not want spur'
positive,'i love google show not retarded person planet search stupid HAPPYSMILEY'
negative,'retweets section twitter account not work 17 hours problem rt rts'
positive,'time list red diva \'s avril lavigne 2nd 54th time not stop listen'
negative,'tuesday harry redknapp distance job speculation plan talks club'
negative,'i miss today national margarita day kinda not ash wednesday'
negative,'nfl area nike town oxford street london move 2nd floor user user pic twitter qz53ehho'
negative,'pricey knock pricey pricey knock'
negative,'microsoft lync crash issue mac os x 10 7 2 fix URL'
positive,'i blow technological innovation microsoft marketing'
positive,'wanna shedseven boro 14th december 17 50 i'
negative,'not watch enrile documentary i \'ve a sense not tomorrow \'s inq editorial'
positive,'watch sunday \'s harry paul good observed fearsomely dry'
positive,'user boy girl club clean tomorrow 10am tell bring boot glove'
positive,'write a great song mitch daniel perform thursday HAPPYSMILEY'
negative,'user user user desktop app wack'
positive,'\'s not exaggeration midnight wal mart buy da vinci code amazing'
negative,'user wow user crushed dream'
negative,'i hear crush bell game tomorrow wanna talk wtf o weird'
positive,'user innovation exhibit a guy play facetime watch game sport bar URL'
negative,'microsoft 6 month recruit everson 9 month lose facebook adweek URL'
positive,'google \'s icecreamsandwich accompany phone usual neat ground break'
positive,'i realize reason i twitter ios5 USER'
negative,'centre suffer \'policy paralysis \' allege jayalalithaa jayalalithaa tuesday charge upa url news'
negative,'\'s wrong siri today USER'
negative,'straight microsoft windows phone microsoft own skype \'s not skype app windows phone'
positive,'enjoy flotus today fl user u r brilliant simply put glad i vote saturday obama2012 duval pic twitter 0szz0xm7'
positive,'mom texted remind grammys birthday tomorrow i forget biggestdayoftheyear'
negative,'wait a phone call head joseph wright i benedict tomorrow SADSMILEY godhelpme'
negative,'sigh user store stump catastrophically bad battery life upgrade ios5'
negative,'user product ipad freeze freeze iphone not turn techietroubles'
positive,'user la lettura full day movie thursday HAPPYSMILEY tarzan notebook list HAPPYSMILEY'
positive,'michael jackson radio softest stations damn good jam'
negative,'user user not play nice hdmi ipad pretty lame'
negative,'rt user apparently user put mb cap sms update 25mb storage tell inbox full w'
positive,'google finally unveil await android os ice cream sandwich good URL'
positive,'rt user samsung google i \'m crave ice cream sandwich icecreamsandwich google samsung'
positive,'android google device frame generator update galaxy nexus screenshots pretty url dhilipsiva'
positive,'user forhippies hell yea lmfaoo tomorrow asia baby HAPPYSMILEY'
positive,'mom bday 26 days omg 0 i sagittarius'
negative,'smash iphone screen user gonna phone durable tire fix'
negative,'i a good time i sit bedside papers poetry estella greatexpectations'
negative,'i move siberia wednesday i not siberia move \'s bloody freezing heatingtime'
positive,'ice cream sandwich developer android sdk r14 live user google'
positive,'user im excite northern light 27th life'
negative,'office blues drink rt user microsoft fail notresponding fcucks sake URL'
positive,'user user ditch twitter sleep weirdo twitter gt sleep'
negative,'google cloud service blackout threaten cloud user a 30 day period august september url tcn'
positive,'forget siri not beat speech command user url wp7 mango tellme microsoft siri'
negative,'head greenville monday ugh not training columbia im tire freakn greenville'
negative,'police raid activist home ‘criminal’ post facebook china not – wales URL user'
negative,'danica patrick temper sunday knock nascar race URL'
negative,'speak king cake 1st time mom eat baby stick throat doc'
positive,'photo fab find jason wu satin scarlet clutch 5th whoop whoop instagram URL'
negative,'good morning asia i pic truth tell part 1 eps tweet a pic i rt HAPPYSMILEY truthbetoldpart1'
negative,'season opener dallas star thursday oct 25 not buy ticket call cynical'
negative,'stupid fucking twitter twitterapp give damn mention nooww ugh drawlin tmw promoallday followlimitisgay'
positive,'sophia grace rosie song sun na na na na user URL'
positive,'not build a website a google website free url'
negative,'laker fan a sign beat sacramento king preaseason starter play 4th'
positive,'talks eli man 4th qtr jay cutler qbr rating 4th qtr nfl getsome dabears'
positive,'bj penn nick diaz replay fueltv i \'d pay watch a 2nd time'
negative,'tomorrow october 25 il divo present valence forum venezuela i \'m not hahaha'
positive,'8th grader kory excite touchdown today victor cruz lol pic twitter tqorfrxb'
positive,'microsoft word work computer yes'
positive,'piss easy job analysing motd2 repeat gary neville super sunday'
negative,'user watch trayvon episode i record martin incredibly strong i loss god bless rip tm'
positive,'user 11 i hope finish trade tuesday wednesday gagner a real solid player sabre'
positive,'future information innovator google microsoft twitter nov 14 18 info registration url umd'
positive,'user ipod time iphone good job guy'
negative,'late nc i honestly not foggiest central library HAPPYSMILEY'
negative,'apple eclipse microsoft url user business user'
negative,'i speak flight cancel i \'m strand calgary i \'ll tomorrow eek i hope i iycsask'
positive,'men mad fight woman mad hold a grudge last'
negative,'wait item copy itunes copy user hell'
negative,'ic introduce facial recognition unlock phone demo not plan URL google goof android'
positive,'han mon dieu le remix de i dans dream high 2 je meurs xdd'
negative,'twitter timeline mention shit SADSMILEY'
negative,'hate yolo live 2nd time'
negative,'inventor computer mouse — user not a complete piece fucking shit'
positive,'rt user dear google i galaxy nexus send email i technology'
negative,'sandy ruin chance not mar monday i buck wild'
positive,'microsoft bing king search tip google search URL'
positive,'user i \'m invest macbook pro year time sell android gear'
positive,'carriker golston injure expect baker time nt cofield slide baker play de tho'
negative,'disappointed movie ghost rider spirit vengeance not 1st ghost rider movie'
positive,'gutted bellamy smith sign fulham player loan december nd youtube good'
positive,'user fix URL'
positive,'procrastinate i ready 6th district chicago police rally violence chi town cheer perform king dr'
negative,'people dumb school cny close tomorrow'
positive,'omg i love da vinci code awesome book'
negative,'i prefer vermaelen play cb player mark van persie movement'
negative,'user service experience fuck slip cute eyelash bat girlies user store URL'
positive,'black history fact marsalis 1st artist win classical jazz grammy award year repeat yr'
positive,'google icecreamsandwich totally blow apple ishit'
negative,'user ten not coloccini likened bobby moore hate mon claim mcclean johnson \'class \' safc nufc'
negative,'love user download 4 hours i pad wonky ripstevejobs thenonsensepersists neednewipadguide fatfuckingchance'
positive,'fast o a year i avril lavigne concert 3 october 25 2011 day life HAPPYSMILEY'
positive,'tomorrow walmart target walgreens cvs kroger i \'m come discount candy ready HAPPYSMILEY'
positive,'i sing avril lavigne song talent show 5th grade i love'
negative,'sound compliments sound obituary microsoft'
positive,'yahoo 4 sale yr microsoft buy glad not b deal year dosent happen'
negative,'monta elli commit 1st foul \'s cold 2 miss ft a foul a start q3 buck trail bull 70 60 mid q3'
negative,'not i \'m a gsp fan i hate nick diaz not wait february'
negative,'i not watch degrassi friday i life apparently not'
positive,'user david guetta come fort canning 11 october 3 omg omg omg 3 b HAPPYSMILEY'
negative,'user itunes worst program a great phone awful software'
positive,'j davlar 11th main rival team poland a successful a tough week training tomorrow'
positive,'pretty good thursday night user river stop suck bad user stadium URL'
negative,'omg mali music philly tomorrow liacouras center perform kingsmen tour i \'m sad'
negative,'microsoft dynamics nav a cesspit extreme consultingware avoid'
positive,'spirit friday fill hall school colors enjoy a dress day not pj yoga pants flip flops backless shoes poland'
positive,'sweet happy valentine day \'s july i \'ll meet shop tuesday'
positive,'catch minutes USER nilsen \'s track endymion user great track ready work friday'
positive,'apple google samsung bad android king'
negative,'dear user pdfs epub file disappear ibooks iphone post ios5 upgrade hurt 3gs needsomethingtoread'
positive,'microsoft store offer free windows phone 7 devices microsoft microsoftstores URL'
negative,'microsoft buy skype officially \'s future skype devices operate system SADSMILEY'
negative,'holy drunk wine johnny walker beer not a great combo esp a thursday night emotion sadness call a night'
negative,'rugby tonight \'s freeze omg i die'
negative,'apple ceo \'extremely \' problem map source URL sunday september 30 URL'
positive,'dublin tomorrow \'re play button factory onstage 9 user jp 8 not regret'
negative,'fuck halloween fuck thanksgiving fuck birthday fuck christmas year valentine st patrick \'s april fool fuck'
positive,'apparently tomorrow nation kiss day lady \'re stop'
positive,'call marketing executive houston sign google training URL i not wait week'
negative,'9 full charge day piss user'
negative,'david guetta \'s play alesso fort canning 8th oct hear alesso leh'
positive,'register user developer \'s hope i greatly appreciate'
positive,'video google wallet wow effect URL'
positive,'rugby a great winter sport gaa lady fitness friday kilkenny rfc 7'
negative,'lead marathon net knicks not belong nyc post sandy url'
positive,'love hair style friday \'s jason wu nyfw show \'re give step step recreate URL'
positive,'damn i totally buy sun USER future news free hawkeye lego murdoch \'s sun URL'
negative,'mark martin unluckiest nascar driver time nd 5 times point heartbreaking 07 daytona 500'
negative,'clarence thomas design osx lion toss decade workflow standard user bring “save as autosavesucks'
negative,'user ios5 gm ipad1 very slow wash beta7 8 solve problem give ipad2'
negative,'rt user dear google samsung learn presentation 101'
positive,'user \'re asia good morning xo not wait november 11 HAPPYSMILEY'
positive,'spartacus 2 0 sauna imma sore tomorrow worth'
positive,'apple \'s billion good world wait \'s microsoft'
negative,'wtf user 64 page terms conditions u update ur apps itunes store u \'ll read em'
positive,'safe sound flibs \'ll dock tomorrow'
positive,'thursday i fall love maya rudolph'
negative,'user not forget user stop close app store bloody purchase'
positive,'user love ios5 upgrade iphone'
negative,'i not cold come stress sugar kill immune system'
negative,'\'fuck \' super rugby ep king relegate tomorrow i \'m wait'
negative,'i celebrate thanksgiving SADSMILEY amazing holiday'
positive,'i admit USER a very happy camper i text tone lol ring tone makemeproud drakes vers text tone nicki \'s'
negative,'i moment user exist stuff'
positive,'picture services cloud i love microsoft URL'
positive,'user liam payne saturday i buy ticket tmhtour belgium i \'m happy'
negative,'1st halloween kid not trick treat kinda sad cuz i url'
positive,'user i \'m pretty excited wolters team HAPPYSMILEY'
positive,'i i work melaleucathewellnesscompany company work google'
positive,'a good commercial microsoft'
positive,'google finally search log user http URL'
negative,'i hate user not send toledo user user user i pre order'
negative,'user not resolve siri network issue rename a great product sorri issue'
negative,'team rita fancy huh 2nd place trophy eatin\' blackwell 2nd place trophy eatin\' blackwell fancy huh'
negative,'terrible customer service los gatos user i pay 199 a bad home button iphone'
positive,'ios5 update submit user support'
positive,'dear google i galaxy nexus send email i technology'
positive,'user win congrats week not sleep not work excellent friend u mccurdiansfoughtfortheiridol'
negative,'rt user user user user bs u a time muh fuh close'
positive,'kendrick perkins lead league 4th year a row spm scowl minute literally laugh loud'
negative,'lmfao die omg stop user jacob7 fuk demi slutty ass manz david corey ”'
negative,'microsoft lync crash issue mac os x 10 7 2 fix URL'
negative,'samsung seek iphone 4s ban japan australia patent war intensify injunction seek user url'
negative,'lucas scott leave 6th season tree hill peyton travel wolrd youjustruinedmylife fuckyou'
negative,'url german federal trojan \'s a bigbrother gov spy people microsoft \'s bit bite windows target'
negative,'happy halloween halloween pumpkin awesome pic twitter 4up8o5qq'
negative,'i not buy kit nc tomorrow frame mind leaveityeah'
positive,'personally not grammy play afl 28 i \'ll turn luck'
positive,'rt user great james stewart story today \'s ny times importance architecture user retail success URL'
negative,'friday night knicks heat not watch game wit not fuck lb i engage a mf knicksnation teammelo'
negative,'\'s ridiculous sony not ticket cost sale tomorrow a brain'
negative,'relax forbath a text confirmation conformation cundiff kicker'
positive,'google ic awesome not wait til ported evo face unlock android google'
positive,'today july 28th \'12 milk chocolate day bring milkchocolateday URL'
negative,'jacob tweet time tonight i \'m beat ass school tomorrow dontbethatguy'
negative,'random tweet finder unfollow night i \'ll normal sport stuff tomorrow'
positive,'300th tweet dedicate andy carroll west ham brilliant start season continue wigan saturday'
negative,'fail face recognition not work google samsung'
negative,'time james harden 34 point step jeremy lin takeover 4th linsanity sarcasm'
positive,'talk good icecreamsandwich make hungry google omnomnomnom'
negative,'noel gallagher musician fuck idiot yeah brian \'s idiot idiot a professor'
positive,'jr select pro bowl team season not game saturday playoff'
positive,'i a user video URL anonymous remember remember 5th november'
positive,'text dad charles dickens 1 obvs amazon list late sunday 2 surprise'
negative,'moment fuck loud perth crowd user tonight not imagine'
negative,'ouch microsoft azure fail URL'
negative,'user user not recover i save b4 i upgrade iphone soo piss'
negative,'carmine lupretazzi'
negative,'man twitter gettin bore'
positive,'hope fit tomorrow jeremy kyle show itvfashion'
positive,'twitter HAPPYSMILEY'
negative,'interview kfc tomorrow fuck i \'m understand a single work idek i understand interview set'
negative,'golf capsule nick watney miss a chance a 59 sunday cimb classic victory close a url'
positive,'late flight lga i arrive time snrk debate delta prssa'
negative,'user twitter pic ? ? ny user leperaxo \'s chill'
negative,'not chelsea appeal torres \' red card sturridge play tomorrow \'s carling cup not pl'
negative,'user home \'s holiday x'
positive,'read charles dickens homework greatest'
positive,'romney \'s great line trickle government coin gov mitch daniel early january mitt good source'
negative,'not mars song wicked sound a cross police michael jackson i not play 14 times day'
negative,'hey user i ios5 iphone not include song compilation album artist \'s whaddupwitdat'
negative,'madison not wipe black line \'s ash wednesday not wipe shit'
positive,'night \'s dream ace \'ll happen not i spectorSADSMILEY'
negative,'rt user retweets section twitter account not work 17 hours problem rt rts'
negative,'acta choo throw 2b 1 2 9th give tie run a chance plate'
positive,'sag life stacey april gabriel irieapril mrandmrscheek happy wedding day gabe user star ballroom URL'
negative,'i \'m meet channing tatum tomorrow \'s set suck dick twitter'
positive,'thursday i jesse black casselberry fl girl URL'
positive,'galaxy nexus app improvement gmail offline search 30 days nexus samsung google android bit ly nejbye'
negative,'rt user twitter fuck'
positive,'watch woman black 9th time hahaha'
negative,'user leak 2013 kit pic twitter 3y5koa3i'
positive,'draw peterson untouchable not check movie photo watch sun 7 c URL'
positive,'rt user exciting day \'s ice cream sandwich day HAPPYSMILEY google android'
positive,'not twitter shit a man aboutthatlife haven hella fun twitter'
positive,'user apologize user HAPPYSMILEY'
positive,'se member alresford community choir share stage brit award win user sep 15 user exciting'
negative,'nigga user hit a full court hand shoot brook lopez smh 21st birthday shit'
positive,'dear twitter i miss promise i \'ll touch'
positive,'user i love china apple funds sweatshops gates funds a foundation apple microsoft'
negative,'idiot not team call supporter read learn talk older fan'
negative,'i guess knicks heat pretty clear tomorrow \'s game not happen'
positive,'lol david letterman hang crane nyc \'re gonna tomorrow user stick upright amazing'
negative,'schedule 2 busy 2 spend unquality time user user 2 recover iphone mo \' mobile i mo \' immobile i sync not'
positive,'crack whip'
positive,'user follow user meet november 26 deserve meet crew justin \'ll bell center 4'
positive,'google \'s nexus i wanna awesome'
negative,'bad news not gibbs saturday play tv5 lb lose \'s start santos a liability cut shred'
positive,'hey parent free tool microsoft kid safe online live family safety URL'
negative,'twitter show fuckin retweets bitch'
negative,'1st 5 star review colour lemon set a bullet train gruesome murder sowerbutt \'s'
positive,'dress rehearsal 11th night apollo theatre shaftesbury ave shakespeare globe intimate t shout'
positive,'da vinci code awesome sound probable crap fr'
negative,'user user issue dst alarm HAPPYSMILEY'
negative,'push ss ben sheppard worse thursday night colin murray afc'
positive,'watch vow 1st time i 3 cry 3 times'
positive,'i \'s january i not wait royal rumble wwe'
positive,'rt user literally facebook twitter text email technology good'
negative,'microsoft licensing process annoy'
negative,'las vega 3rd home i \'ll election wynn lose business bogus obama comment'
positive,'rt user android 4 0 ice cream sandwich a google nexus avtar url android google nexus bigmama'
positive,'beam microsoft microsoft holodesk research project URL'
negative,'post donghae yesung wave put misery'
negative,'finally galaxy foam person saturday \'s smmfh ugly ass shoes'
positive,'porto amazing sun set URL'
negative,'apple eclipse microsoft URL'
positive,'sushis rafa tv sunday vamos HAPPYSMILEY'
positive,'apple \'s increase skeumorphism wood leather effects tim cook can scott forstall url not dodgy effects'
negative,'ipad perpetual restore loop upgrade ios5 SADSMILEY user sux steve'
positive,'love hair style friday \'s jason wu york fashion week show \'re give step step URL'
positive,'love i skip category nta \'s soap not give a fuck air tomorrow'
negative,'twitter suck a follow limit'
positive,'harry redknapp 2nd favourite 7 4 blackburn boss venkys happen makeredknapparover'
negative,'chance user release good headphone not blast music ear iphone ipod obnoxious'
negative,'watch vow 5th time i \'m tear \'s wrong movie \'s omg i not'
negative,'i hate user not hide newsstand app move a folder serve not purpose'
negative,'user tour date update fox theatre 24th 26th i not fuck'
positive,'bad girl club mexico official meaning girl i not wait monday d'
negative,'1st time i drive stick i kinda lie salesman ab honda i drive standard 5 speed manual a testdrive'
positive,'nice drive charger river romo face alot criticism medium romo 2nd passer rating nfl history ignorance'
negative,'mommy leave sunday not shit i know leavin not'
negative,'i \'ve tv a times wait call itv dance ice start i famous'
negative,'dear user gotta change lt input type number gt handle blue'
negative,'play temple run watch himym season 8 orr sleep readiness tomorrow \'s morning interview decision hard SADSMILEY'
positive,'kick weekend service ev \'s bus trip boy girl club friday 3 6 hope HAPPYSMILEY'
negative,'time i \'ve unhappy user product disappoint internet confuse i'
negative,'eyeshadow smear center forehead i a participant ash wed i pull chunk eyelash fuck'
negative,'people names begin \'a \' mail week a la microsoft'
negative,'user 2b screw iphone 4 resellars not 4s promise similar 2 ma bell \'s monopolistic prctices'
negative,'user sun not rise constellation zodiac anymore a shift astrology a myth'
positive,'» rt user not question bro rt user i dis iphone a evo 3d'
negative,'user yea i pre order user t'
positive,'skip user shopping spree a huge mistake i spend a month store smellsfordays neednewknives hellyaa'
negative,'\'saturday kitchen\' \'s sunday mind fucked'
positive,'a great piece history buff friday morning a game schalke bayern mark germany \'s greatest side'
negative,'study work not i \'m hold user hurry fuck nopatience'
positive,'defense user user user user'
positive,'user u sit sophia grace rosie tea awesome HAPPYSMILEY'
positive,'excite announce day green sunday january 27th australia day long weekend URL'
negative,'wtf microsoft sbs2008 rww work browserwars'
positive,'\'s monday morning i wake listen nigga paris man \'s a good day'
negative,'microsoft arrogance ballmer a computer scientist android URL'
positive,'ben amos user clean sheet \'s enjoy challenge play regular 1st team football mufc'
negative,'fix a pc think 1601 i think microsoft y1 k issue fix techsupport'
positive,'kendrick lamar user starks jan HAPPYSMILEY'
negative,'not watch rafa \'s i \'ll video til \'s heartbreaking SADSMILEY remind 5 1 ao 5th set'
negative,'front tomorrow \'s telegraph sport supplement rodgers ready ditch highly pay star summer clear'
negative,'i hate deal brain dead people USER store good product customer service suck'
positive,'i love veldheer wake match tomorrow imo user underrate player da raaiddaazz position'
positive,'early vote obama election 4more equality vote beheard URL'
negative,'user packer win superbowl xlvii'
negative,'boy URL calvin watkins explain sunday night game bad luck cowboy URL'
positive,'i \'m ios user ic awesome great job google'
negative,'stamford bridge individually slap single human stadium'
positive,'user i study photonics propagation light material specialist subject HAPPYSMILEY'
negative,'tomorrow day early vote nevada i not inspire vote early i not choice suck ball'
negative,'i suppose covina game tomorrow josh i not wtf i \'m'
positive,'very nice trivia game google help search url fb'
negative,'case forget panther horrible defense pathetic rank 27th run top cb gamble w injury cowboy'
negative,'hacker defeat windows 8 readwrite mobile rank 5th interface design io android'
negative,'knicks net game move 26th damn'
positive,'monday night football cisco win a chance hawaii pro bowl happy hour night URL'
negative,'kevin rudd talks pm betrayal update 19 00 sunday oct 28 2012 senior labor mps bat divide URL'
negative,'world war 3 house monday long'
positive,'think couple days i august stone rose night kasabian noel g crib not'
positive,'landlord ferrell avi url user cure monday blues funny funny shit'
negative,'big l strictly gunplay i run church n pistol whip priest sunday damn'
positive,'nikon photographer brace awesome tomorrow blog i team canon epic'
negative,'user foy1 user user not hes vocalist metal band lamb god a sorta a 3rd party candidate'
positive,'user user u r throw user trash user iphone user upload issue'
negative,'lunch tomorrow night random hoe \'s hit castle noo beckett'
positive,'possibly dream high 2 original gasp'
negative,'buck trend medium digital develop a print version twitter'
positive,'data usage feature amazing ic android samsung google galaxynexus'
negative,'today desperation day i'
positive,'republic day turkey 29 oct fire work awesome URL'
positive,'lt 3 u microsoft'
positive,'\'ve i \'ll bet not challenge stop waste time URL'
negative,'rt user reader \'tronman\' compare steveballmer albatross microsoft \'s neck agree join discu'
negative,'i not give a fuck \'s sockersweek chicagomagicpsg friday night light olympic park'
positive,'oingo boingo band tomorrow leonard cohen monday dudeimstoked'
negative,'time finish 3rd cannavaro finish 1st yes fabio cannavaro bullshit'
negative,'internet explorer 9 big pile shit microsoft ie9'
negative,'baffle steve ballmer a ceo a company a giant microsoft guy a moron'
